t,n,A,B,C,D
0.00049,0,633.5085,633.842468,-0.333984375,0.0109064905
0.00223,1,633.5085,633.842468,-0.333984375,0.0109064905
0.00226,2,633.5085,633.842468,-0.333984375,0.0109064905
0.00331,3,633.5085,633.842468,-0.333984375,0
0.00518,4,633.5085,633.842468,-0.333984375,0
0.00522,5,633.5085,633.8424,-0.33392334,0
0.00638,6,633.5085,633.8424,-0.33392334,-0.0272662267
0.00640,7,633.5085,633.8424,-0.33392334,-0.0272662267
0.00825,8,633.5085,633.842346,-0.3338623,-0.0272662267
0.01006,9,633.5085,633.842346,-0.3338623,-0.03817272
0.01008,10,633.5085,633.842346,-0.3338623,-0.0272662267
0.01130,11,633.5085,633.8423,-0.33380127,-0.0272662267
0.01317,12,633.5085,633.8423,-0.33380127,-0.0272662267
0.01322,13,633.5085,633.8422,-0.333740234,-0.0272662267
0.01438,14,633.5085,633.8422,-0.333740234,-0.03817272
0.01441,15,633.5085,633.842163,-0.3336792,-0.03817272
0.01624,16,633.5085,633.842163,-0.3336792,-0.03817272
0.01805,17,633.5085,633.8421,-0.333618164,-0.04907921
0.01808,18,633.5085,633.842041,-0.333557129,-0.04907921
0.01930,19,633.5085,633.842041,-0.333557129,-0.04907921
0.02115,20,633.5085,633.842,-0.3334961,-0.04907921
0.02119,21,633.5085,633.842,-0.3334961,-0.04907921
0.02238,22,633.5085,633.8419,-0.333435059,-0.03817272
0.02240,23,633.5085,633.841858,-0.333374023,-0.03817272
0.02425,24,633.5085,633.841858,-0.333374023,-0.03817272
0.02608,25,633.5085,633.8418,-0.333313,-0.03817272
0.02611,26,633.5085,633.8418,-0.333313,-0.04907921
0.02729,27,633.5085,633.8417,-0.333190918,-0.04907921
0.02914,28,633.5085,633.8416,-0.333129883,-0.0599856973
0.02917,29,633.5085,633.841553,-0.333068848,-0.0599856973
0.03038,30,633.5085,633.8415,-0.3330078,-0.07089219
0.03040,31,633.5085,633.841431,-0.332946777,-0.08179868
0.03225,32,633.5085,633.8413,-0.3328247,-0.08179868
0.03413,33,633.5085,633.841248,-0.332763672,-0.09270517
0.03417,34,633.5085,633.841064,-0.332580566,-0.09270517
0.03530,35,633.5085,633.840942,-0.3324585,-0.103611663
0.03717,36,633.5085,633.840759,-0.3322754,-0.130877882
0.03720,37,633.5085,633.840637,-0.33215332,-0.141784385
0.03840,38,633.5085,633.840454,-0.3319702,-0.16359736
0.03843,39,633.5085,633.8403,-0.3317871,-0.174503848
0.04025,40,633.5085,633.84,-0.331542969,-0.185410336
0.04207,41,633.5085,633.8398,-0.331298828,-0.196316838
0.04211,42,633.5085,633.839539,-0.3310547,-0.207223326
0.04329,43,633.5085,633.8394,-0.330932617,-0.229036286
0.04517,44,633.5085,633.8392,-0.330688477,-0.229036286
0.04519,45,633.5085,633.839,-0.330505371,-0.218129814
0.04641,46,633.5085,633.8388,-0.330322266,-0.218129814
0.04643,47,633.5085,633.8385,-0.3300171,-0.196316838
0.04826,48,633.5085,633.83844,-0.329956055,-0.16359736
0.05006,49,633.5085,633.8384,-0.32989502,-0.141784385
0.05010,50,633.5085,633.838257,-0.329772949,-0.114518143
0.05131,51,633.5085,633.838257,-0.329772949,-0.08179868
0.05315,52,633.5085,633.8382,-0.3297119,-0.08179868
0.05319,53,633.5085,633.8382,-0.3297119,-0.07089219
0.05439,54,633.5085,633.8382,-0.3297119,-0.04907921
0.05441,55,633.5085,633.838135,-0.329650879,-0.04907921
0.05626,56,633.5085,633.838135,-0.329650879,-0.03817272
0.05807,57,633.5085,633.8381,-0.329589844,-0.0272662267
0.05809,58,633.5085,633.8381,-0.329589844,-0.0272662267
0.05929,59,633.5085,633.838,-0.3295288,-0.03817272
0.06120,60,633.5085,633.837952,-0.329467773,-0.03817272
0.06128,61,633.5085,633.8379,-0.329406738,-0.04907921
0.06239,62,633.5085,633.8379,-0.329406738,-0.04907921
0.06241,63,633.5085,633.8378,-0.3293457,-0.04907921
0.06424,64,633.5085,633.837769,-0.329284668,-0.04907921
0.06607,65,633.5085,633.8377,-0.329223633,-0.0599856973
0.06610,66,633.5085,633.8376,-0.329101563,-0.07089219
0.06733,67,633.5085,633.837463,-0.3289795,-0.08179868
0.06920,68,633.5085,633.8373,-0.3287964,-0.103611663
0.06924,69,633.5085,633.837158,-0.328674316,-0.130877882
0.07039,70,633.5085,633.8369,-0.328430176,-0.152690873
0.07041,71,633.5085,633.8367,-0.328186035,-0.185410336
0.07226,72,633.5085,633.836365,-0.327880859,-0.207223326
0.07408,73,633.5085,633.8362,-0.327697754,-0.218129814
0.07411,74,633.5085,633.8358,-0.327331543,-0.256302536
0.07530,75,633.5085,633.8356,-0.3270874,-0.2781155
0.07714,76,633.5085,633.835266,-0.326782227,-0.289022
0.07718,77,633.5085,633.835,-0.3265381,-0.2999285
0.07839,78,633.5085,633.8348,-0.326293945,-0.289022
0.07843,79,633.5085,633.834534,-0.3260498,-0.2781155
0.08024,80,633.5085,633.8343,-0.325805664,-0.267209023
0.08206,81,633.5085,633.834045,-0.325561523,-0.267209023
0.08210,82,633.5085,633.8338,-0.325317383,-0.256302536
0.08330,83,633.5085,633.8336,-0.325134277,-0.239942789
0.08515,84,633.5085,633.8333,-0.3248291,-0.239942789
0.08519,85,633.5085,633.833069,-0.324584961,-0.239942789
0.08642,86,633.5085,633.8328,-0.32434082,-0.239942789
0.08645,87,633.5085,633.8325,-0.324035645,-0.239942789
0.08826,88,633.5085,633.8323,-0.3237915,-0.267209023
0.09006,89,633.5085,633.8319,-0.3234253,-0.2781155
0.09008,90,633.5085,633.8316,-0.323120117,-0.2999285
0.09131,91,633.5085,633.8313,-0.322814941,-0.310834974
0.09318,92,633.5085,633.831055,-0.3225708,-0.310834974
0.09322,93,633.5085,633.8308,-0.32232666,-0.310834974
0.09440,94,633.5085,633.8305,-0.322021484,-0.2999285
0.09441,95,633.5085,633.830261,-0.321777344,-0.289022
0.09626,96,633.5085,633.8301,-0.321594238,-0.2781155
0.09805,97,633.5085,633.8299,-0.321411133,-0.256302536
0.09808,98,633.5085,633.829651,-0.321167,-0.229036286
0.09930,99,633.5085,633.829468,-0.3209839,-0.218129814
0.10118,100,633.5085,633.8292,-0.320739746,-0.196316838
0.10122,101,633.5085,633.829,-0.3204956,-0.207223326
0.10240,102,633.5085,633.828735,-0.320251465,-0.229036286
0.10241,103,633.5085,633.8285,-0.320007324,-0.229036286
0.10426,104,633.5085,633.8281,-0.3196411,-0.256302536
0.10605,105,633.5085,633.8278,-0.319335938,-0.2781155
0.10607,106,633.5085,633.8275,-0.319030762,-0.310834974
0.10731,107,633.5085,633.827148,-0.318664551,-0.332647949
0.10919,108,633.5085,633.826843,-0.318359375,-0.343554467
0.10922,109,633.5085,633.826538,-0.3180542,-0.343554467
0.11040,110,633.5085,633.826233,-0.317749023,-0.332647949
0.11041,111,633.5085,633.826,-0.317504883,-0.3217415
0.11227,112,633.5085,633.825745,-0.317260742,-0.289022
0.11406,113,633.5085,633.8256,-0.317138672,-0.2781155
0.11409,114,633.5085,633.8254,-0.316894531,-0.239942789
0.11530,115,633.5085,633.8252,-0.316711426,-0.207223326
0.11731,116,633.5085,633.8251,-0.316589355,-0.196316838
0.11736,117,633.5085,633.824951,-0.3164673,-0.16359736
0.11842,118,633.5085,633.824768,-0.31628418,-0.174503848
0.11844,119,633.5085,633.824646,-0.3161621,-0.16359736
0.12026,120,633.5085,633.824463,-0.315979,-0.16359736
0.12204,121,633.5085,633.8243,-0.3157959,-0.174503848
0.12206,122,633.5085,633.824158,-0.315673828,-0.174503848
0.12329,123,633.5085,633.8239,-0.3154297,-0.174503848
0.12518,124,633.5085,633.8237,-0.315246582,-0.174503848
0.12520,125,633.5085,633.823547,-0.315063477,-0.185410336
0.12640,126,633.5085,633.823364,-0.314880371,-0.185410336
0.12642,127,633.5085,633.823242,-0.3147583,-0.185410336
0.12826,128,633.5085,633.8231,-0.31463623,-0.185410336
0.13003,129,633.5085,633.823,-0.31451416,-0.174503848
0.13005,130,633.5085,633.822937,-0.314453125,-0.152690873
0.13130,131,633.5085,633.822937,-0.314453125,-0.103611663
0.13316,132,633.5085,633.822937,-0.314453125,-0.07089219
0.13318,133,633.5085,633.823,-0.31451416,-0.04907921
0.13441,134,633.5085,633.823,-0.31451416,0
0.13443,135,633.5085,633.8231,-0.31463623,0.021812981
0.13624,136,633.5085,633.8232,-0.314697266,0.03271947
0.13805,137,633.5085,633.823242,-0.3147583,0.043625962
0.13806,138,633.5085,633.823242,-0.3147583,0.043625962
0.13933,139,633.5085,633.823242,-0.3147583,0.043625962
0.14118,140,633.5085,633.8233,-0.314819336,0.03271947
0.14121,141,633.5085,633.8233,-0.314819336,0.03271947
0.14239,142,633.5085,633.8233,-0.314819336,0.0109064905
0.14240,143,633.5085,633.823242,-0.3147583,0
