t,n,A,B,C,D
0.00177,0,794.994751,794.994751,0,0
0.00355,1,794.994751,794.994751,0,0
0.00357,2,794.994751,794.994751,0,0
0.00482,3,794.994751,794.994751,0,0
0.00663,4,794.994751,794.994751,0,0
0.00664,5,794.994751,794.994751,0,0
0.00789,6,794.994751,794.994751,0,0
0.00790,7,794.994751,794.994751,0,0
0.00975,8,794.994751,794.994751,0,0
0.01155,9,794.994751,794.994751,0,0
0.01156,10,794.994751,794.994751,0,0
0.01283,11,794.994751,794.994751,0,0
0.01466,12,794.994751,794.994751,0,0
0.01467,13,794.994751,794.994751,0,0
0.01590,14,794.994751,794.994751,0,0
0.01592,15,794.994751,794.994751,0,0
0.01779,16,794.994751,794.994751,0,0
0.01958,17,794.994751,794.994751,0,0
0.01959,18,794.994751,794.994751,0,0
0.02084,19,794.994751,794.994751,0,0
0.02268,20,794.994751,794.994751,0,0
0.02270,21,794.994751,794.994751,0,0
0.02391,22,794.994751,794.994751,0,0
0.02393,23,794.994751,794.994751,0,0
0.02571,24,794.994751,794.994751,0,0
0.02753,25,794.994751,794.994751,0,0
0.02755,26,794.994751,794.994751,0,0
0.02881,27,794.994751,794.994751,0,0
0.03073,28,794.994751,794.994751,0,0
0.03075,29,794.994751,794.994751,0,0
0.03190,30,794.994751,794.994751,0,0
0.03192,31,794.994751,794.994751,0,0
0.03372,32,794.994751,794.994751,0,0
0.03555,33,794.994751,794.994751,0,0
0.03556,34,794.994751,794.994751,0,0
0.03684,35,794.994751,794.994751,0,0
0.03864,36,794.994751,794.994751,0,0
0.03865,37,794.994751,794.994751,0,0
0.03990,38,794.994751,794.994751,0,0
0.03993,39,794.994751,794.994751,0,0
0.04171,40,794.994751,794.994751,0,0
0.04353,41,794.994751,794.994751,0,0
0.04355,42,794.994751,794.994751,0,0
0.04481,43,794.994751,794.994751,0,0
0.04665,44,794.994751,794.994751,0,0
0.04667,45,794.994751,794.994751,0,0
0.04796,46,794.994751,794.994751,0,0
0.04800,47,794.994751,794.994751,0,0
0.04975,48,794.994751,794.994751,0,0
0.05156,49,794.994751,794.994751,0,0
0.05159,50,794.994751,794.994751,0,0
0.05280,51,794.994751,794.994751,0,0
0.05463,52,794.994751,794.994751,0,0
