t,n,A,B,C,D
0.00287,0,266.0805,266.410828,-0.330322266,-0.0272662267
0.00289,1,266.0805,266.410828,-0.330322266,-0.0163597353
0.00404,2,266.0805,266.410828,-0.330322266,-0.0163597353
0.00588,3,266.0805,266.410828,-0.330322266,-0.0163597353
0.00591,4,266.0805,266.410828,-0.330322266,-0.0163597353
0.00771,5,266.0805,266.410828,-0.330322266,-0.0163597353
0.00774,6,266.0805,266.410828,-0.330322266,-0.0163597353
0.00894,7,266.0805,266.410828,-0.330322266,0
0.01078,8,266.0805,266.410828,-0.330322266,0
0.01080,9,266.0805,266.410828,-0.330322266,0
0.01203,10,266.0805,266.410828,-0.330322266,0
0.01391,11,266.0805,266.410828,-0.330322266,0
0.01394,12,266.0805,266.410828,-0.330322266,0
0.01572,13,266.0805,266.410828,-0.330322266,0
0.01574,14,266.0805,266.410828,-0.330322266,0
0.01694,15,266.0805,266.410828,-0.330322266,0
0.01879,16,266.0805,266.410828,-0.330322266,0
0.01881,17,266.0805,266.410828,-0.330322266,0
0.02012,18,266.0805,266.410828,-0.330322266,0
0.02191,19,266.0805,266.410828,-0.330322266,0
0.02194,20,266.0805,266.410828,-0.330322266,0
0.02371,21,266.0805,266.410828,-0.330322266,0
0.02374,22,266.0805,266.410828,-0.330322266,0
0.02494,23,266.0805,266.410828,-0.330322266,0
0.02681,24,266.0805,266.410828,-0.330322266,0
0.02684,25,266.0805,266.410828,-0.330322266,0
0.02808,26,266.0805,266.410828,-0.330322266,0
0.02986,27,266.0805,266.410828,-0.330322266,0
0.02988,28,266.0805,266.410828,-0.330322266,0
0.03170,29,266.0805,266.410828,-0.330322266,0
0.03172,30,266.0805,266.410828,-0.330322266,0
0.03294,31,266.0805,266.410828,-0.330322266,0
0.03477,32,266.0805,266.410828,-0.330322266,0
0.03480,33,266.0805,266.410828,-0.330322266,0
0.03603,34,266.0805,266.410828,-0.330322266,0
0.03792,35,266.0805,266.410828,-0.330322266,0
0.03795,36,266.0805,266.410828,-0.330322266,0
0.03974,37,266.0805,266.410828,-0.330322266,0
0.03977,38,266.0805,266.410828,-0.330322266,0
0.04098,39,266.0805,266.410828,-0.330322266,0
0.04280,40,266.0805,266.410828,-0.330322266,0
0.04283,41,266.0805,266.4108,-0.330291748,-0.0163597353
0.04404,42,266.0805,266.4108,-0.330291748,-0.0163597353
0.04585,43,266.0805,266.410767,-0.33026123,-0.0272662267
0.04589,44,266.0805,266.410767,-0.33026123,-0.0272662267
0.04769,45,266.0805,266.410767,-0.33026123,-0.0163597353
0.04770,46,266.0805,266.410767,-0.33026123,-0.0163597353
0.04896,47,266.0805,266.4107,-0.3302002,-0.0163597353
