t,n,A,B,C,D
0.00018,0,500.0011,500.2572,-0.256103516,-0.0272662267
0.00206,1,500.0011,500.2572,-0.256103516,-0.0272662267
0.00211,2,500.0011,500.2572,-0.256103516,0
0.00322,3,500.0011,500.2572,-0.256103516,0
0.00515,4,500.0011,500.2572,-0.256103516,0
0.00520,5,500.0011,500.2572,-0.256103516,0
0.00633,6,500.0011,500.2572,-0.256103516,-0.0163597353
0.00635,7,500.0011,500.257172,-0.256073,-0.0163597353
0.00816,8,500.0011,500.257172,-0.256073,-0.0272662267
0.00999,9,500.0011,500.2571,-0.256011963,-0.0272662267
0.01003,10,500.0011,500.25705,-0.255950928,-0.03817272
0.01124,11,500.0011,500.2569,-0.25579834,-0.04907921
0.01310,12,500.0011,500.2567,-0.255615234,-0.08179868
0.01313,13,500.0011,500.2566,-0.255493164,-0.103611663
0.01432,14,500.0011,500.2565,-0.2554016,-0.130877882
0.01433,15,500.0011,500.2563,-0.255188,-0.130877882
0.01617,16,500.0011,500.256134,-0.2550354,-0.152690873
0.01800,17,500.0011,500.255951,-0.2548523,-0.16359736
0.01804,18,500.0011,500.255737,-0.254638672,-0.174503848
0.01922,19,500.0011,500.255524,-0.254425049,-0.196316838
0.02108,20,500.0011,500.25528,-0.2541809,-0.218129814
0.02114,21,500.0011,500.255035,-0.253936768,-0.229036286
0.02238,22,500.0011,500.254761,-0.2536621,-0.239942789
0.02239,23,500.0011,500.254517,-0.253417969,-0.256302536
0.02418,24,500.0011,500.254272,-0.253173828,-0.256302536
0.02600,25,500.0011,500.254059,-0.2529602,-0.267209023
0.02604,26,500.0011,500.2538,-0.252716064,-0.256302536
0.02723,27,500.0011,500.2536,-0.252502441,-0.239942789
0.02910,28,500.0011,500.2534,-0.252288818,-0.229036286
0.02914,29,500.0011,500.2533,-0.252197266,-0.207223326
0.03033,30,500.0011,500.253143,-0.252044678,-0.196316838
0.03035,31,500.0011,500.253052,-0.251953125,-0.174503848
0.03217,32,500.0011,500.25293,-0.251831055,-0.141784385
0.03398,33,500.0011,500.252838,-0.2517395,-0.130877882
0.03401,34,500.0011,500.252777,-0.251678467,-0.103611663
0.03526,35,500.0011,500.252747,-0.251647949,-0.08179868
0.03710,36,500.0011,500.2527,-0.2515869,-0.08179868
0.03720,37,500.0011,500.2526,-0.251495361,-0.08179868
0.03844,38,500.0011,500.252472,-0.2513733,-0.09270517
0.03848,39,500.0011,500.25238,-0.251281738,-0.09270517
0.04017,40,500.0011,500.252228,-0.25112915,-0.103611663
0.04202,41,500.0011,500.252075,-0.250976563,-0.103611663
0.04206,42,500.0011,500.251923,-0.250823975,-0.130877882
0.04323,43,500.0011,500.251678,-0.250579834,-0.141784385
0.04507,44,500.0011,500.2514,-0.250305176,-0.185410336
0.04511,45,500.0011,500.25116,-0.250061035,-0.229036286
0.04633,46,500.0011,500.2508,-0.249694824,-0.256302536
0.04634,47,500.0011,500.2505,-0.249389648,-0.2999285
0.04820,48,500.0011,500.250153,-0.249053955,-0.310834974
0.05004,49,500.0011,500.2498,-0.248687744,-0.332647949
0.05007,50,500.0011,500.249481,-0.248382568,-0.343554467
0.05123,51,500.0011,500.249176,-0.2480774,-0.332647949
0.05318,52,500.0011,500.248871,-0.247772217,-0.332647949
0.05320,53,500.0011,500.248627,-0.247528076,-0.310834974
0.05432,54,500.0011,500.248322,-0.2472229,-0.2999285
0.05433,55,500.0011,500.248077,-0.24697876,-0.2999285
0.05617,56,500.0011,500.2478,-0.2467041,-0.289022
0.05804,57,500.0011,500.247559,-0.246459961,-0.2781155
0.05808,58,500.0011,500.2473,-0.24621582,-0.2781155
0.05923,59,500.0011,500.24704,-0.245941162,-0.267209023
0.06109,60,500.0011,500.246643,-0.245544434,-0.2781155
0.06112,61,500.0011,500.246429,-0.245330811,-0.289022
0.06232,62,500.0011,500.2461,-0.244995117,-0.2999285
0.06234,63,500.0011,500.2458,-0.244689941,-0.310834974
0.06421,64,500.0011,500.2455,-0.244415283,-0.310834974
0.06601,65,500.0011,500.245331,-0.244232178,-0.2999285
0.06605,66,500.0011,500.245056,-0.24395752,-0.2781155
0.06724,67,500.0011,500.2449,-0.243804932,-0.256302536
0.06910,68,500.0011,500.244751,-0.243652344,-0.218129814
0.06912,69,500.0011,500.244568,-0.243469238,-0.196316838
0.07033,70,500.0011,500.244415,-0.24331665,-0.185410336
0.07034,71,500.0011,500.244263,-0.243164063,-0.174503848
0.07219,72,500.0011,500.2441,-0.243011475,-0.16359736
0.07404,73,500.0011,500.2439,-0.242797852,-0.174503848
0.07407,74,500.0011,500.243683,-0.242584229,-0.174503848
0.07522,75,500.0011,500.243439,-0.242340088,-0.196316838
