t,n,A,B,C,D
0.00133,0,148.450668,148.810089,-0.359420776,-0.343554467
0.00239,1,148.450668,148.809738,-0.359069824,-0.343554467
0.00424,2,148.450668,148.809418,-0.3587494,-0.343554467
0.00428,3,148.450668,148.809,-0.3583374,-0.343554467
0.00546,4,148.450668,148.808655,-0.35798645,-0.354460955
0.00549,5,148.450668,148.8083,-0.3576355,-0.3817272
0.00731,6,148.450668,148.807938,-0.3572693,-0.365367442
0.00917,7,148.450668,148.807617,-0.356948853,-0.365367442
0.00922,8,148.450668,148.807327,-0.356658936,-0.354460955
0.01041,9,148.450668,148.807144,-0.35647583,-0.3217415
0.01222,10,148.450668,148.8069,-0.3562317,-0.289022
0.01227,11,148.450668,148.806732,-0.356063843,-0.267209023
0.01347,12,148.450668,148.80658,-0.355911255,-0.218129814
0.01349,13,148.450668,148.806412,-0.3557434,-0.196316838
0.01543,14,148.450668,148.806259,-0.35559082,-0.174503848
0.01719,15,148.450668,148.806137,-0.35546875,-0.16359736
0.01723,16,148.450668,148.805969,-0.3553009,-0.152690873
0.01837,17,148.450668,148.805817,-0.355148315,-0.152690873
0.02025,18,148.450668,148.8057,-0.355026245,-0.16359736
0.02029,19,148.450668,148.805542,-0.354873657,-0.152690873
0.02150,20,148.450668,148.805374,-0.3547058,-0.16359736
0.02152,21,148.450668,148.805267,-0.354599,-0.152690873
0.02348,22,148.450668,148.8051,-0.354431152,-0.152690873
0.02515,23,148.450668,148.804977,-0.354309082,-0.16359736
0.02518,24,148.450668,148.804855,-0.354187,-0.141784385
0.02639,25,148.450668,148.804779,-0.354110718,-0.141784385
0.02823,26,148.450668,148.8047,-0.354034424,-0.130877882
0.02826,27,148.450668,148.804657,-0.353988647,-0.103611663
0.02948,28,148.450668,148.804626,-0.35395813,-0.09270517
0.02950,29,148.450668,148.804535,-0.353866577,-0.0599856973
0.03132,30,148.450668,148.804581,-0.353912354,-0.04907921
0.03315,31,148.450668,148.804581,-0.353912354,-0.03817272
0.03318,32,148.450668,148.804626,-0.35395813,-0.0272662267
0.03438,33,148.450668,148.804626,-0.35395813,0
0.03626,34,148.450668,148.804657,-0.353988647,0.0109064905
0.03628,35,148.450668,148.804657,-0.353988647,0.021812981
0.03746,36,148.450668,148.8047,-0.354034424,0.0109064905
0.03748,37,148.450668,148.8047,-0.354034424,0.0109064905
0.03933,38,148.450668,148.8047,-0.354034424,0.0109064905
0.04117,39,148.450668,148.8047,-0.354034424,0.0109064905
0.04119,40,148.450668,148.8047,-0.354034424,0
0.04238,41,148.450668,148.8047,-0.354034424,0
0.04425,42,148.450668,148.804657,-0.353988647,-0.0163597353
0.04428,43,148.450668,148.804626,-0.35395813,-0.0163597353
0.04547,44,148.450668,148.804581,-0.353912354,-0.0272662267
0.04550,45,148.450668,148.804581,-0.353912354,-0.03817272
0.04733,46,148.450668,148.804535,-0.353866577,-0.03817272
0.04911,47,148.450668,148.804535,-0.353866577,-0.03817272
0.04913,48,148.450668,148.8045,-0.35383606,-0.03817272
0.05039,49,148.450668,148.8045,-0.35383606,-0.0272662267
0.05226,50,148.450668,148.804428,-0.353759766,-0.0272662267
0.05229,51,148.450668,148.804428,-0.353759766,-0.03817272
0.05347,52,148.450668,148.804382,-0.353714,-0.03817272
0.05348,53,148.450668,148.804382,-0.353714,-0.03817272
0.05532,54,148.450668,148.804352,-0.353683472,-0.03817272
0.05712,55,148.450668,148.804352,-0.353683472,-0.0272662267
0.05715,56,148.450668,148.804291,-0.353622437,-0.0272662267
0.05838,57,148.450668,148.804291,-0.353622437,-0.0272662267
0.06020,58,148.450668,148.804291,-0.353622437,-0.0272662267
0.06024,59,148.450668,148.804291,-0.353622437,-0.0163597353
0.06146,60,148.450668,148.804291,-0.353622437,-0.0163597353
0.06148,61,148.450668,148.804291,-0.353622437,0
0.06334,62,148.450668,148.804291,-0.353622437,-0.0163597353
0.06512,63,148.450668,148.804291,-0.353622437,0
0.06514,64,148.450668,148.804291,-0.353622437,0
0.06639,65,148.450668,148.804291,-0.353622437,0
0.06820,66,148.450668,148.804291,-0.353622437,0
0.06822,67,148.450668,148.804291,-0.353622437,0
0.06946,68,148.450668,148.804291,-0.353622437,0
0.06947,69,148.450668,148.804291,-0.353622437,0
0.07130,70,148.450668,148.804291,-0.353622437,0
0.07333,71,148.450668,148.804291,-0.353622437,0
0.07339,72,148.450668,148.804291,-0.353622437,0
0.07439,73,148.450668,148.80426,-0.353591919,0
0.07623,74,148.450668,148.80426,-0.353591919,-0.0163597353
0.07626,75,148.450668,148.80426,-0.353591919,-0.0163597353
0.07751,76,148.450668,148.804214,-0.353546143,-0.0272662267
0.07754,77,148.450668,148.804214,-0.353546143,-0.0272662267
0.07930,78,148.450668,148.804184,-0.353515625,-0.0272662267
0.08117,79,148.450668,148.804184,-0.353515625,-0.0272662267
0.08119,80,148.450668,148.804184,-0.353515625,-0.0272662267
0.08238,81,148.450668,148.804184,-0.353515625,-0.0163597353
0.08423,82,148.450668,148.804138,-0.353469849,-0.0163597353
0.08428,83,148.450668,148.804138,-0.353469849,-0.0163597353
0.08547,84,148.450668,148.804138,-0.353469849,-0.0163597353
0.08549,85,148.450668,148.804108,-0.353439331,-0.0163597353
0.08729,86,148.450668,148.804108,-0.353439331,-0.0163597353
0.08914,87,148.450668,148.804108,-0.353439331,-0.0163597353
0.08918,88,148.450668,148.804138,-0.353469849,-0.0163597353
