t,n,A,B,C,D
0.00228,0,828.177246,828.177246,0,0
0.00231,1,828.177246,828.177246,0,0
0.00343,2,828.177246,828.177246,0,0
0.00524,3,828.177246,828.177246,0,0
0.00526,4,828.177246,828.177246,0,0
0.00708,5,828.177246,828.177246,0,0
0.00710,6,828.177246,828.177246,0,0
0.00831,7,828.177246,828.177246,0,0
0.01015,8,828.177246,828.177246,0,0
0.01018,9,828.177246,828.177246,0,0
0.01139,10,828.177246,828.177246,0,0
0.01325,11,828.177246,828.177246,0,0
0.01327,12,828.177246,828.177246,0,0
0.01506,13,828.177246,828.177246,0,0
0.01508,14,828.177246,828.177246,0,0
0.01630,15,828.177246,828.177246,0,0
0.01815,16,828.177246,828.177246,0,0
0.01822,17,828.177246,828.177246,0,0
0.01945,18,828.177246,828.177246,0,0
0.02125,19,828.177246,828.177246,0,0
0.02129,20,828.177246,828.177246,0,0
0.02306,21,828.177246,828.177246,0,0
0.02310,22,828.177246,828.177246,0,0
0.02431,23,828.177246,828.177246,0,0
0.02613,24,828.177246,828.177246,0,0
0.02615,25,828.177246,828.177246,0,0
0.02739,26,828.177246,828.177246,0,0
0.02925,27,828.177246,828.177246,0,0
0.02928,28,828.177246,828.177246,0,0
0.03105,29,828.177246,828.177246,0,0
0.03107,30,828.177246,828.177246,0,0
0.03229,31,828.177246,828.177246,0,0
0.03463,32,828.177246,828.177246,0,0
0.03468,33,828.177246,828.177246,0,0
0.03540,34,828.177246,828.177246,0,0
0.03725,35,828.177246,828.177246,0,0
0.03730,36,828.177246,828.177246,0,0
0.03906,37,828.177246,828.177246,0,0
0.03911,38,828.177246,828.177246,0,0
0.04030,39,828.177246,828.177246,0,0
0.04213,40,828.177246,828.177246,0,0
0.04215,41,828.177246,828.177246,0,0
0.04340,42,828.177246,828.177246,0,0
0.04525,43,828.177246,828.177246,0,0
0.04527,44,828.177246,828.177246,0,0
0.04705,45,828.177246,828.177246,0,0
0.04706,46,828.177246,828.177246,0,0
0.04835,47,828.177246,828.177246,0,0
0.05015,48,828.177246,828.177246,0,0
0.05019,49,828.177246,828.177246,0,0
0.05141,50,828.177246,828.177246,0,0
0.05323,51,828.177246,828.177246,0,0
0.05326,52,828.177246,828.177246,0,0
0.05507,53,828.177246,828.177246,0,0
0.05509,54,828.177246,828.177246,0,0
0.05631,55,828.177246,828.177246,0,0
0.05816,56,828.177246,828.177246,0,0
0.05820,57,828.177246,828.177246,0,0
0.05939,58,828.177246,828.177246,0,0
0.06123,59,828.177246,828.177246,0,0
0.06126,60,828.177246,828.177246,0,0
0.06309,61,828.177246,828.177246,0,0
0.06313,62,828.177246,828.177246,0,0
0.06430,63,828.177246,828.177246,0,0
0.06617,64,828.177246,828.177246,0,0
0.06619,65,828.177246,828.177246,0,0
0.06763,66,828.177246,828.177246,0,0
0.06924,67,828.177246,828.177246,0,0
0.06926,68,828.177246,828.177246,0,0
0.07110,69,828.177246,828.177246,0,0
0.07113,70,828.177246,828.177246,0,0
0.07230,71,828.177246,828.177246,0,0
0.07414,72,828.177246,828.177246,0,0
0.07416,73,828.177246,828.177246,0,0
0.07539,74,828.177246,828.177246,0,0
0.07724,75,828.177246,828.177246,0,0
0.07727,76,828.177246,828.177246,0,0
0.07906,77,828.177246,828.177246,0,0
0.07908,78,828.177246,828.177246,0,0
0.08030,79,828.177246,828.177246,0,0
0.08218,80,828.177246,828.177246,0,0
0.08221,81,828.177246,828.177246,0,0
0.08339,82,828.177246,828.177246,0,0
0.08524,83,828.177246,828.177246,0,0
0.08526,84,828.177246,828.177246,0,0
0.08708,85,828.177246,828.177246,0,0
0.08712,86,828.177246,828.177246,0,0
0.08830,87,828.177246,828.177246,0,0
0.09017,88,828.177246,828.177246,0,0
0.09021,89,828.177246,828.177246,0,0
0.09138,90,828.177246,828.177246,0,0
0.09325,91,828.177246,828.177246,0,0
0.09329,92,828.177246,828.177246,0,0
