t,n,A,B,C,D
0.00241,0,816.586,816.5861,-0.01586914,0
0.00244,1,816.586,816.5861,-0.01586914,0
0.00365,2,816.586,816.5861,-0.01586914,0
0.00371,3,816.586,816.5861,-0.01586914,0
0.00547,4,816.586,816.5861,-0.01586914,0
0.00733,5,816.586,816.5861,-0.01586914,0
0.00737,6,816.586,816.5861,-0.01586914,0
0.00858,7,816.586,816.5861,-0.01586914,0
0.01040,8,816.586,816.5861,-0.01586914,0
0.01042,9,816.586,816.5861,-0.01586914,0
0.01165,10,816.586,816.5861,-0.01586914,0
0.01166,11,816.586,816.5861,-0.01586914,0
0.01349,12,816.586,816.5861,-0.01586914,0
0.01530,13,816.586,816.5861,-0.01586914,0
0.01532,14,816.586,816.5861,-0.01586914,0
0.01656,15,816.586,816.5861,-0.01586914,0
0.01838,16,816.586,816.5861,-0.01586914,0
0.01840,17,816.586,816.5861,-0.01586914,0
0.01963,18,816.586,816.5861,-0.01586914,0
0.01964,19,816.586,816.5861,-0.01586914,0
0.02149,20,816.586,816.5861,-0.01586914,0
0.02333,21,816.586,816.5861,-0.01586914,0
0.02337,22,816.586,816.5861,-0.01586914,0
0.02455,23,816.586,816.5861,-0.01586914,0
0.02657,24,816.586,816.5861,-0.01586914,0
0.02660,25,816.586,816.5861,-0.01586914,0
0.02764,26,816.586,816.5861,-0.01586914,0
0.02766,27,816.586,816.5861,-0.01586914,0
0.02951,28,816.586,816.5861,-0.01586914,0
0.03133,29,816.586,816.5861,-0.01586914,0
0.03137,30,816.586,816.5861,-0.01586914,0
0.03256,31,816.586,816.5861,-0.01586914,0
0.03447,32,816.586,816.5861,-0.01586914,0
0.03450,33,816.586,816.5861,-0.01586914,0
0.03564,34,816.586,816.5861,-0.01586914,0
0.03566,35,816.586,816.5861,-0.01586914,0
0.03750,36,816.586,816.5861,-0.01586914,0
0.03934,37,816.586,816.5861,-0.01586914,0
0.03937,38,816.586,816.5861,-0.01586914,0
0.04055,39,816.586,816.5861,-0.01586914,0
0.04241,40,816.586,816.5861,-0.01586914,0
0.04244,41,816.586,816.5861,-0.01586914,0
