t,n,A,B,C,D
0.00180,0,805.0011,805.0012,-0.0134277344,0
0.00278,1,805.0011,805.0012,-0.0134277344,0
0.00466,2,805.0011,805.0012,-0.0134277344,0
0.00469,3,805.0011,805.0012,-0.0134277344,0
0.00585,4,805.0011,805.0012,-0.0134277344,0
0.00587,5,805.0011,805.0012,-0.0134277344,0
0.00772,6,805.0011,805.0012,-0.0134277344,0
0.00952,7,805.0011,805.0012,-0.0134277344,0
0.00955,8,805.0011,805.0012,-0.0134277344,0
0.01078,9,805.0011,805.0012,-0.0134277344,0
0.01264,10,805.0011,805.0012,-0.0134277344,0
0.01266,11,805.0011,805.0012,-0.0134277344,0
0.01386,12,805.0011,805.0012,-0.0134277344,0
0.01387,13,805.0011,805.0012,-0.0134277344,0
0.01570,14,805.0011,805.0012,-0.0134277344,0
0.01752,15,805.0011,805.0012,-0.0134277344,0
0.01755,16,805.0011,805.0012,-0.0134277344,0
0.01877,17,805.0011,805.0012,-0.0134277344,0
0.02064,18,805.0011,805.0012,-0.0134277344,0
0.02066,19,805.0011,805.0012,-0.0134277344,0
0.02190,20,805.0011,805.0012,-0.0134277344,0
0.02193,21,805.0011,805.0012,-0.0134277344,0
0.02372,22,805.0011,805.0012,-0.0134277344,0
0.02555,23,805.0011,805.0012,-0.0134277344,0
0.02558,24,805.0011,805.0012,-0.0134277344,0
0.02678,25,805.0011,805.0012,-0.0134277344,0
0.02864,26,805.0011,805.0012,-0.0134277344,0
0.02868,27,805.0011,805.0012,-0.0134277344,0
0.02985,28,805.0011,805.0012,-0.0134277344,0
0.02989,29,805.0011,805.0012,-0.0134277344,0
0.03172,30,805.0011,805.0012,-0.0134277344,0
0.03357,31,805.0011,805.0012,-0.0134277344,0
0.03359,32,805.0011,805.0012,-0.0134277344,0
0.03477,33,805.0011,805.0012,-0.0134277344,0
0.03665,34,805.0011,805.0012,-0.0134277344,0
0.03667,35,805.0011,805.0012,-0.0134277344,0
0.03787,36,805.0011,805.0012,-0.0134277344,0
0.03789,37,805.0011,805.0012,-0.0134277344,0
0.03971,38,805.0011,805.0012,-0.0134277344,0
0.04153,39,805.0011,805.0012,-0.0134277344,0
0.04156,40,805.0011,805.0012,-0.0134277344,0
0.04277,41,805.0011,805.0012,-0.0134277344,0
0.04461,42,805.0011,805.0012,-0.0134277344,0
0.04464,43,805.0011,805.0012,-0.0134277344,0
0.04585,44,805.0011,805.0012,-0.0134277344,0
0.04587,45,805.0011,805.0012,-0.0134277344,0
0.04770,46,805.0011,805.0012,-0.0134277344,0
0.04952,47,805.0011,805.0012,-0.0134277344,0
0.04953,48,805.0011,805.0012,-0.0134277344,0
0.05082,49,805.0011,805.0012,-0.0134277344,0
0.05261,50,805.0011,805.0012,-0.0134277344,0
0.05263,51,805.0011,805.0012,-0.0134277344,0
0.05386,52,805.0011,805.0012,-0.0134277344,0
0.05387,53,805.0011,805.0012,-0.0134277344,0
0.05571,54,805.0011,805.0012,-0.0134277344,0
0.05754,55,805.0011,805.0012,-0.0134277344,0
0.05758,56,805.0011,805.0012,-0.0134277344,0
0.05876,57,805.0011,805.0012,-0.0134277344,0
0.06062,58,805.0011,805.0012,-0.0134277344,0
0.06064,59,805.0011,805.0012,-0.0134277344,0
0.06185,60,805.0011,805.0012,-0.0134277344,0
0.06187,61,805.0011,805.0012,-0.0134277344,0
0.06371,62,805.0011,805.0012,-0.0134277344,0
0.06552,63,805.0011,805.0012,-0.0134277344,0
0.06555,64,805.0011,805.0012,-0.0134277344,0
0.06679,65,805.0011,805.0012,-0.0134277344,0
0.06863,66,805.0011,805.0012,-0.0134277344,0
0.06867,67,805.0011,805.0012,-0.0134277344,0
0.06987,68,805.0011,805.0012,-0.0134277344,0
0.06989,69,805.0011,805.0012,-0.0134277344,0
0.07171,70,805.0011,805.0012,-0.0134277344,0
0.07354,71,805.0011,805.0012,-0.0134277344,0
0.07358,72,805.0011,805.0012,-0.0134277344,0
0.07476,73,805.0011,805.0012,-0.0134277344,0
0.07663,74,805.0011,805.0012,-0.0134277344,0
0.07667,75,805.0011,805.0012,-0.0134277344,0
0.07786,76,805.0011,805.0012,-0.0134277344,0
0.07790,77,805.0011,805.0012,-0.0134277344,0
0.07974,78,805.0011,805.0012,-0.0134277344,0
0.08150,79,805.0011,805.0012,-0.0134277344,0
0.08153,80,805.0011,805.0012,-0.0134277344,0
0.08295,81,805.0011,805.0012,-0.0134277344,0
0.08464,82,805.0011,805.0012,-0.0134277344,0
0.08467,83,805.0011,805.0012,-0.0134277344,0
0.08590,84,805.0011,805.0012,-0.0134277344,0
0.08594,85,805.0011,805.0012,-0.0134277344,0
0.08773,86,805.0011,805.0012,-0.0134277344,0
0.08950,87,805.0011,805.0012,-0.0134277344,0
0.08953,88,805.0011,805.0012,-0.0134277344,0
0.09076,89,805.0011,805.0012,-0.0134277344,0
0.09262,90,805.0011,805.0012,-0.0134277344,0
0.09265,91,805.0011,805.0012,-0.0134277344,0
0.09385,92,805.0011,805.0012,-0.0134277344,0
0.09386,93,805.0011,805.0012,-0.0134277344,0
0.09571,94,805.0011,805.0012,-0.0134277344,0
0.09750,95,805.0011,805.0012,-0.0134277344,0
0.09751,96,805.0011,805.0012,-0.0134277344,0
0.09881,97,805.0011,805.0012,-0.0134277344,0
0.10062,98,805.0011,805.0012,-0.0134277344,0
0.10063,99,805.0011,805.0012,-0.0134277344,0
0.10190,100,805.0011,805.0012,-0.0134277344,0
0.10193,101,805.0011,805.0012,-0.0134277344,0
0.10372,102,805.0011,805.0012,-0.0134277344,0
0.10553,103,805.0011,805.0012,-0.0134277344,0
0.10556,104,805.0011,805.0012,-0.0134277344,0
0.10677,105,805.0011,805.0012,-0.0134277344,0
0.10861,106,805.0011,805.0012,-0.0134277344,0
0.10864,107,805.0011,805.0012,-0.0134277344,0
0.10984,108,805.0011,805.0012,-0.0134277344,0
0.10985,109,805.0011,805.0012,-0.0134277344,0
0.11171,110,805.0011,805.0012,-0.0134277344,0
0.11352,111,805.0011,805.0012,-0.0134277344,0
0.11355,112,805.0011,805.0012,-0.0134277344,0
0.11478,113,805.0011,805.0012,-0.0134277344,0
0.11666,114,805.0011,805.0012,-0.0134277344,0
0.11669,115,805.0011,805.0012,-0.0134277344,0
0.11790,116,805.0011,805.0012,-0.0134277344,0
0.11791,117,805.0011,805.0012,-0.0134277344,0
0.11972,118,805.0011,805.0012,-0.0134277344,0
0.12151,119,805.0011,805.0012,-0.0134277344,0
0.12152,120,805.0011,805.0012,-0.0134277344,0
0.12276,121,805.0011,805.0012,-0.0134277344,0
0.12463,122,805.0011,805.0012,-0.0134277344,0
0.12467,123,805.0011,805.0012,-0.0134277344,0
0.12586,124,805.0011,805.0012,-0.0134277344,0
0.12588,125,805.0011,805.0012,-0.0134277344,0
0.12772,126,805.0011,805.0012,-0.0134277344,0
0.12953,127,805.0011,805.0012,-0.0134277344,0
0.12955,128,805.0011,805.0012,-0.0134277344,0
0.13079,129,805.0011,805.0012,-0.0134277344,0
0.13283,130,805.0011,805.0012,-0.0134277344,0
0.13288,131,805.0011,805.0012,-0.0134277344,0
0.13387,132,805.0011,805.0012,-0.0134277344,0
0.13388,133,805.0011,805.0012,-0.0134277344,0
0.13571,134,805.0011,805.0012,-0.0134277344,0
0.13753,135,805.0011,805.0012,-0.0134277344,0
0.13754,136,805.0011,805.0012,-0.0134277344,0
0.13876,137,805.0011,805.0012,-0.0134277344,0
0.14064,138,805.0011,805.0012,-0.0134277344,0
