t,n,A,B,C,D
0.00057,0,822.191,822.191,0,0
0.00173,1,822.191,822.191,0,0
0.00175,2,822.191,822.191,0,0
0.00354,3,822.191,822.191,0,0
0.00544,4,822.191,822.191,0,0
0.00546,5,822.191,822.191,0,0
0.00678,6,822.191,822.191,0,0
0.00849,7,822.191,822.191,0,0
0.00852,8,822.191,822.191,0,0
0.00971,9,822.191,822.191,0,0
0.00972,10,822.191,822.191,0,0
0.01157,11,822.191,822.191,0,0
0.01339,12,822.191,822.191,0,0
0.01341,13,822.191,822.191,0,0
0.01463,14,822.191,822.191,0,0
0.01649,15,822.191,822.191,0,0
0.01652,16,822.191,822.191,0,0
0.01772,17,822.191,822.191,0,0
0.01774,18,822.191,822.191,0,0
0.01953,19,822.191,822.191,0,0
0.02148,20,822.191,822.191,0,0
0.02151,21,822.191,822.191,0,0
0.02263,22,822.191,822.191,0,0
0.02448,23,822.191,822.191,0,0
0.02450,24,822.191,822.191,0,0
0.02572,25,822.191,822.191,0,0
0.02573,26,822.191,822.191,0,0
0.02757,27,822.191,822.191,0,0
0.02941,28,822.191,822.191,0,0
0.02944,29,822.191,822.191,0,0
0.03068,30,822.191,822.191,0,0
0.03249,31,822.191,822.191,0,0
0.03252,32,822.191,822.191,0,0
0.03371,33,822.191,822.191,0,0
0.03372,34,822.191,822.191,0,0
0.03556,35,822.191,822.191,0,0
0.03782,36,822.191,822.191,0,0
0.03787,37,822.191,822.191,0,0
0.03863,38,822.191,822.191,0,0
0.04050,39,822.191,822.191,0,0
0.04054,40,822.191,822.191,0,0
0.04172,41,822.191,822.191,0,0
0.04174,42,822.191,822.191,0,0
0.04354,43,822.191,822.191,0,0
0.04541,44,822.191,822.191,0,0
0.04544,45,822.191,822.191,0,0
0.04662,46,822.191,822.191,0,0
0.04849,47,822.191,822.191,0,0
0.04852,48,822.191,822.191,0,0
0.04972,49,822.191,822.191,0,0
0.04973,50,822.191,822.191,0,0
0.05156,51,822.191,822.191,0,0
0.05342,52,822.191,822.191,0,0
0.05347,53,822.191,822.191,0,0
0.05463,54,822.191,822.191,0,0
0.05646,55,822.191,822.191,0,0
0.05648,56,822.191,822.191,0,0
0.05771,57,822.191,822.191,0,0
0.05775,58,822.191,822.191,0,0
0.05956,59,822.191,822.191,0,0
0.06142,60,822.191,822.191,0,0
0.06145,61,822.191,822.191,0,0
0.06264,62,822.191,822.191,0,0
0.06449,63,822.191,822.191,0,0
0.06452,64,822.191,822.191,0,0
0.06572,65,822.191,822.191,0,0
0.06574,66,822.191,822.191,0,0
0.06758,67,822.191,822.191,0,0
0.06944,68,822.191,822.191,0,0
0.06946,69,822.191,822.191,0,0
0.07079,70,822.191,822.191,0,0
0.07247,71,822.191,822.191,0,0
0.07249,72,822.191,822.191,0,0
0.07372,73,822.191,822.191,0,0
0.07373,74,822.191,822.191,0,0
0.07557,75,822.191,822.191,0,0
0.07745,76,822.191,822.191,0,0
0.07749,77,822.191,822.191,0,0
0.07863,78,822.191,822.191,0,0
0.08048,79,822.191,822.191,0,0
0.08050,80,822.191,822.191,0,0
0.08174,81,822.191,822.191,0,0
0.08176,82,822.191,822.191,0,0
0.08361,83,822.191,822.191,0,0
0.08543,84,822.191,822.191,0,0
0.08545,85,822.191,822.191,0,0
0.08662,86,822.191,822.191,0,0
0.08849,87,822.191,822.191,0,0
0.08851,88,822.191,822.191,0,0
0.08984,89,822.191,822.191,0,0
0.08986,90,822.191,822.191,0,0
0.09155,91,822.191,822.191,0,0
0.09342,92,822.191,822.191,0,0
0.09344,93,822.191,822.191,0,0
0.09462,94,822.191,822.191,0,0
0.09650,95,822.191,822.191,0,0
0.09656,96,822.191,822.191,0,0
0.09772,97,822.191,822.191,0,0
0.09775,98,822.191,822.191,0,0
0.09959,99,822.191,822.191,0,0
0.10141,100,822.191,822.191,0,0
0.10144,101,822.191,822.191,0,0
0.10263,102,822.191,822.191,0,0
0.10458,103,822.191,822.191,0,0
0.10463,104,822.191,822.191,0,0
0.10577,105,822.191,822.191,0,0
0.10581,106,822.191,822.191,0,0
0.10757,107,822.191,822.191,0,0
0.10948,108,822.191,822.191,0,0
0.10951,109,822.191,822.191,0,0
0.11063,110,822.191,822.191,0,0
0.11248,111,822.191,822.191,0,0
0.11249,112,822.191,822.191,0,0
0.11372,113,822.191,822.191,0,0
0.11374,114,822.191,822.191,0,0
0.11558,115,822.191,822.191,0,0
0.11742,116,822.191,822.191,0,0
0.11745,117,822.191,822.191,0,0
0.11862,118,822.191,822.191,0,0
0.12048,119,822.191,822.191,0,0
0.12052,120,822.191,822.191,0,0
0.12171,121,822.191,822.191,0,0
0.12174,122,822.191,822.191,0,0
0.12355,123,822.191,822.191,0,0
0.12541,124,822.191,822.191,0,0
0.12542,125,822.191,822.191,0,0
0.12663,126,822.191,822.191,0,0
0.12852,127,822.191,822.191,0,0
0.12856,128,822.191,822.191,0,0
0.12972,129,822.191,822.191,0,0
0.12974,130,822.191,822.191,0,0
0.13158,131,822.191,822.191,0,0
0.13340,132,822.191,822.191,0,0
0.13343,133,822.191,822.191,0,0
0.13464,134,822.191,822.191,0,0
0.13649,135,822.191,822.191,0,0
0.13651,136,822.191,822.191,0,0
0.13787,137,822.191,822.191,0,0
0.13789,138,822.191,822.191,0,0
0.13959,139,822.191,822.191,0,0
0.14145,140,822.191,822.191,0,0
0.14148,141,822.191,822.191,0,0
0.14265,142,822.191,822.191,0,0
0.14450,143,822.191,822.191,0,0
0.14453,144,822.191,822.191,0,0
0.14571,145,822.191,822.191,0,0
0.14572,146,822.191,822.191,0,0
0.14758,147,822.191,822.191,0,0
0.14943,148,822.191,822.191,0,0
0.14947,149,822.191,822.191,0,0
0.15063,150,822.191,822.191,0,0
0.15249,151,822.191,822.191,0,0
0.15253,152,822.191,822.191,0,0
0.15373,153,822.191,822.191,0,0
0.15375,154,822.191,822.191,0,0
0.15559,155,822.191,822.191,0,0
0.15741,156,822.191,822.191,0,0
0.15743,157,822.191,822.191,0,0
0.15864,158,822.191,822.191,0,0
0.16050,159,822.191,822.191,0,0
0.16052,160,822.191,822.191,0,0
0.16172,161,822.191,822.191,0,0
0.16173,162,822.191,822.191,0,0
0.16357,163,822.191,822.191,0,0
0.16544,164,822.191,822.191,0,0
0.16549,165,822.191,822.191,0,0
0.16665,166,822.191,822.191,0,0
0.16848,167,822.191,822.191,0,0
0.16851,168,822.191,822.191,0,0
0.16973,169,822.191,822.191,0,0
0.16976,170,822.191,822.191,0,0
0.17161,171,822.191,822.191,0,0
0.17345,172,822.191,822.191,0,0
0.17350,173,822.191,822.191,0,0
0.17463,174,822.191,822.191,0,0
0.17650,175,822.191,822.191,0,0
0.17653,176,822.191,822.191,0,0
0.17775,177,822.191,822.191,0,0
0.17776,178,822.191,822.191,0,0
0.17956,179,822.191,822.191,0,0
0.18142,180,822.191,822.191,0,0
0.18145,181,822.191,822.191,0,0
0.18263,182,822.191,822.191,0,0
0.18447,183,822.191,822.191,0,0
0.18449,184,822.191,822.191,0,0
0.18576,185,822.191,822.191,0,0
0.18580,186,822.191,822.191,0,0
0.18775,187,822.191,822.191,0,0
0.18942,188,822.191,822.191,0,0
0.18946,189,822.191,822.191,0,0
0.19064,190,822.191,822.191,0,0
0.19247,191,822.191,822.191,0,0
0.19249,192,822.191,822.191,0,0
0.19371,193,822.191,822.191,0,0
0.19373,194,822.191,822.191,0,0
0.19560,195,822.191,822.191,0,0
0.19745,196,822.191,822.191,0,0
0.19750,197,822.191,822.191,0,0
0.19863,198,822.191,822.191,0,0
0.20053,199,822.191,822.191,0,0
0.20055,200,822.191,822.191,0,0
0.20173,201,822.191,822.191,0,0
0.20174,202,822.191,822.191,0,0
0.20357,203,822.191,822.191,0,0
0.20547,204,822.191,822.191,0,0
0.20549,205,822.191,822.191,0,0
0.20664,206,822.191,822.191,0,0
0.20850,207,822.191,822.191,0,0
0.20855,208,822.191,822.191,0,0
0.20972,209,822.191,822.191,0,0
0.20973,210,822.191,822.191,0,0
0.21158,211,822.191,822.191,0,0
0.21346,212,822.191,822.191,0,0
0.21351,213,822.191,822.191,0,0
0.21463,214,822.191,822.191,0,0
0.21649,215,822.191,822.191,0,0
0.21651,216,822.191,822.191,0,0
0.21771,217,822.191,822.191,0,0
0.21773,218,822.191,822.191,0,0
0.21957,219,822.191,822.191,0,0
0.22141,220,822.191,822.191,0,0
0.22144,221,822.191,822.191,0,0
0.22265,222,822.191,822.191,0,0
0.22454,223,822.191,822.191,0,0
0.22460,224,822.191,822.191,0,0
0.22571,225,822.191,822.191,0,0
0.22573,226,822.191,822.191,0,0
0.22762,227,822.191,822.191,0,0
0.22942,228,822.191,822.191,0,0
0.22946,229,822.191,822.191,0,0
0.23065,230,822.191,822.191,0,0
0.23257,231,822.191,822.191,0,0
0.23263,232,822.191,822.191,0,0
0.23372,233,822.191,822.191,0,0
0.23374,234,822.191,822.191,0,0
0.23557,235,822.191,822.191,0,0
0.23777,236,822.191,822.191,0,0
0.23783,237,822.191,822.191,0,0
0.23865,238,822.191,822.191,0,0
0.24051,239,822.191,822.191,0,0
0.24055,240,822.191,822.191,0,0
0.24171,241,822.191,822.191,0,0
0.24174,242,822.191,822.191,0,0
0.24355,243,822.191,822.191,0,0
0.24544,244,822.191,822.191,0,0
0.24546,245,822.191,822.191,0,0
0.24663,246,822.191,822.191,0,0
0.24846,247,822.191,822.191,0,0
0.24848,248,822.191,822.191,0,0
0.24973,249,822.191,822.191,0,0
0.24974,250,822.191,822.191,0,0
0.25158,251,822.191,822.191,0,0
0.25341,252,822.191,822.191,0,0
0.25343,253,822.191,822.191,0,0
0.25467,254,822.191,822.191,0,0
0.25658,255,822.191,822.191,0,0
0.25660,256,822.191,822.191,0,0
0.25773,257,822.191,822.191,0,0
0.25775,258,822.191,822.191,0,0
0.25958,259,822.191,822.191,0,0
0.26139,260,822.191,822.191,0,0
0.26142,261,822.191,822.191,0,0
0.26263,262,822.191,822.191,0,0
0.26448,263,822.191,822.191,0,0
0.26450,264,822.191,822.191,0,0
0.26572,265,822.191,822.191,0,0
0.26573,266,822.191,822.191,0,0
0.26757,267,822.191,822.191,0,0
0.26943,268,822.191,822.191,0,0
0.26947,269,822.191,822.191,0,0
0.27082,270,822.191,822.191,0,0
0.27249,271,822.191,822.191,0,0
0.27253,272,822.191,822.191,0,0
0.27374,273,822.191,822.191,0,0
0.27376,274,822.191,822.191,0,0
0.27557,275,822.191,822.191,0,0
0.27741,276,822.191,822.191,0,0
0.27744,277,822.191,822.191,0,0
0.27866,278,822.191,822.191,0,0
0.28048,279,822.191,822.191,0,0
0.28052,280,822.191,822.191,0,0
0.28176,281,822.191,822.191,0,0
0.28180,282,822.191,822.191,0,0
0.28358,283,822.191,822.191,0,0
0.28542,284,822.191,822.191,0,0
0.28544,285,822.191,822.191,0,0
0.28666,286,822.191,822.191,0,0
0.28847,287,822.191,822.191,0,0
0.28850,288,822.191,822.191,0,0
0.28972,289,822.191,822.191,0,0
0.28974,290,822.191,822.191,0,0
0.29159,291,822.191,822.191,0,0
0.29340,292,822.191,822.191,0,0
0.29341,293,822.191,822.191,0,0
0.29463,294,822.191,822.191,0,0
0.29651,295,822.191,822.191,0,0
0.29655,296,822.191,822.191,0,0
0.29771,297,822.191,822.191,0,0
0.29773,298,822.191,822.191,0,0
0.29956,299,822.191,822.191,0,0
0.30140,300,822.191,822.191,0,0
0.30153,301,822.191,822.191,0,0
0.30262,302,822.191,822.191,0,0
0.30465,303,823.191,822.191,25,0
0.30470,304,823.191,822.191,25,0
0.30573,305,823.191,822.1911,25,0.03271947
0.30575,306,823.191,822.192566,25,0.37627393
0.30761,307,823.191,822.1952,25,1.01430368
0.30940,308,823.191,822.1988,25,1.91408908
0.30942,309,823.191,822.2033,25,2.96656537
0.31064,310,823.191,822.2082,25,3.83363152
0.31247,311,823.191,822.2143,25,4.711604
0.31251,312,823.191,822.2219,25,5.70409441
0.31371,313,823.191,822.230347,25,6.7074914
0.31373,314,823.191,822.2386,25,7.53093147
0.31557,315,823.191,822.2493,25,8.659754
0.31743,316,823.191,822.259338,25,9.30869
0.31747,317,823.191,822.2712,25,10.1103172
0.31864,318,823.191,822.2836,25,11.2500458
0.32045,319,823.191,822.297546,25,11.9916868
0.32047,320,823.191,822.3109,25,12.8260336
0.32172,321,823.191,822.3269,25,13.9166813
0.32173,322,823.191,822.342651,25,14.6256046
0.32356,323,823.191,822.360352,25,15.4054184
0.32541,324,823.191,822.378052,25,16.4633484
0.32543,325,823.191,822.3964,25,17.0359383
0.32664,326,823.191,822.4149,25,17.7066879
0.32846,327,823.191,822.433533,25,18.2356529
0.32847,328,823.191,822.4524,25,18.4865017
0.32972,329,823.191,822.4712,25,18.6228333
0.32973,330,823.191,822.490051,25,18.8954964
0.33159,331,823.191,822.509766,25,19.086359
0.33340,332,823.191,822.5286,25,19.05364
0.33343,333,823.191,822.545959,25,18.9991055
0.33464,334,823.191,822.564636,25,18.8627758
0.33644,335,823.191,822.583557,25,18.73735
0.33647,336,823.191,822.601868,25,18.5955658
0.33787,337,823.191,822.6198,25,18.4865017
0.33789,338,823.191,822.6383,25,18.4265156
