t,n,A,B,C,D
0.00096,0,30.3517437,30.5771713,-0.225427628,-0.332647949
0.00206,1,30.3517437,30.576849,-0.225105286,-0.3217415
0.00392,2,30.3517437,30.5765324,-0.224788666,-0.310834974
0.00394,3,30.3517437,30.576252,-0.224508286,-0.310834974
0.00573,4,30.3517437,30.5759315,-0.224187851,-0.310834974
0.00579,5,30.3517437,30.5756512,-0.223907471,-0.310834974
0.00695,6,30.3517437,30.5754128,-0.223669052,-0.2999285
0.00882,7,30.3517437,30.5751324,-0.223388672,-0.289022
0.00886,8,30.3517437,30.5745335,-0.222789764,-0.289022
0.01014,9,30.3517437,30.5742531,-0.222509384,-0.289022
0.01192,10,30.3517437,30.5739727,-0.222229,-0.289022
0.01195,11,30.3517437,30.5736942,-0.221950531,-0.289022
0.01377,12,30.3517437,30.5734959,-0.221752167,-0.289022
0.01382,13,30.3517437,30.5732956,-0.2215519,-0.267209023
0.01496,14,30.3517437,30.5732174,-0.2214737,-0.239942789
0.01689,15,30.3517437,30.5730953,-0.221351624,-0.185410336
0.01694,16,30.3517437,30.5730171,-0.221273422,-0.152690873
0.01806,17,30.3517437,30.5730171,-0.221273422,-0.103611663
0.01991,18,30.3517437,30.5729752,-0.221231461,-0.07089219
0.01994,19,30.3517437,30.5729752,-0.221231461,-0.04907921
0.02175,20,30.3517437,30.5729752,-0.221231461,-0.03817272
0.02178,21,30.3517437,30.5729752,-0.221231461,-0.0272662267
0.02297,22,30.3517437,30.5729752,-0.221231461,-0.0163597353
0.02484,23,30.3517437,30.5729752,-0.221231461,0
0.02486,24,30.3517437,30.5729752,-0.221231461,-0.0163597353
0.02605,25,30.3517437,30.5729752,-0.221231461,0
0.02793,26,30.3517437,30.572937,-0.221193314,-0.0163597353
0.02796,27,30.3517437,30.572937,-0.221193314,-0.0163597353
0.02975,28,30.3517437,30.572937,-0.221193314,-0.0163597353
0.02978,29,30.3517437,30.5728951,-0.221151352,-0.0272662267
0.03097,30,30.3517437,30.5728951,-0.221151352,-0.0272662267
0.03283,31,30.3517437,30.572855,-0.2211113,-0.0272662267
0.03286,32,30.3517437,30.5727749,-0.221031189,-0.03817272
0.03406,33,30.3517437,30.5726166,-0.220872879,-0.0599856973
0.03592,34,30.3517437,30.5725365,-0.22079277,-0.08179868
0.03595,35,30.3517437,30.5723782,-0.22063446,-0.103611663
0.03777,36,30.3517437,30.572216,-0.220472336,-0.130877882
0.03782,37,30.3517437,30.5720558,-0.220312119,-0.141784385
0.03897,38,30.3517437,30.5718975,-0.220153809,-0.16359736
0.04084,39,30.3517437,30.5716553,-0.219911575,-0.185410336
0.04086,40,30.3517437,30.5714169,-0.219673157,-0.196316838
0.04204,41,30.3517437,30.5711784,-0.219434738,-0.207223326
0.04389,42,30.3517437,30.5709,-0.219156265,-0.239942789
0.04392,43,30.3517437,30.5706577,-0.218914032,-0.256302536
0.04578,44,30.3517437,30.5703411,-0.218597412,-0.267209023
0.04580,45,30.3517437,30.5700188,-0.21827507,-0.289022
0.04703,46,30.3517437,30.56978,-0.218036652,-0.289022
0.04885,47,30.3517437,30.56954,-0.217796326,-0.289022
0.04887,48,30.3517437,30.5693016,-0.2175579,-0.289022
0.05006,49,30.3517437,30.5690632,-0.217319489,-0.267209023
0.05192,50,30.3517437,30.5688629,-0.217119217,-0.256302536
0.05194,51,30.3517437,30.5687027,-0.216959,-0.229036286
0.05374,52,30.3517437,30.56862,-0.216876984,-0.196316838
0.05378,53,30.3517437,30.56854,-0.216796875,-0.16359736
0.05498,54,30.3517437,30.5685024,-0.216758728,-0.114518143
0.05684,55,30.3517437,30.5684624,-0.216718674,-0.08179868
0.05687,56,30.3517437,30.5684242,-0.216680527,-0.0599856973
0.05806,57,30.3517437,30.5684242,-0.216680527,-0.0599856973
0.06007,58,30.3517437,30.5684242,-0.216680527,-0.0272662267
0.06012,59,30.3517437,30.5684242,-0.216680527,-0.0272662267
0.06172,60,30.3517437,30.5684242,-0.216680527,-0.0163597353
0.06175,61,30.3517437,30.5684624,-0.216718674,0
0.06299,62,30.3517437,30.5684624,-0.216718674,0
0.06485,63,30.3517437,30.5684624,-0.216718674,0.0109064905
0.06487,64,30.3517437,30.5684624,-0.216718674,0.0109064905
0.06605,65,30.3517437,30.5684624,-0.216718674,0.0109064905
0.06792,66,30.3517437,30.5684624,-0.216718674,0
0.06795,67,30.3517437,30.5684624,-0.216718674,-0.0163597353
0.06971,68,30.3517437,30.5684242,-0.216680527,-0.0163597353
0.06974,69,30.3517437,30.5684242,-0.216680527,-0.0163597353
0.07096,70,30.3517437,30.5684242,-0.216680527,-0.0163597353
0.07283,71,30.3517437,30.5683022,-0.216558456,-0.0272662267
0.07286,72,30.3517437,30.5682621,-0.2165184,-0.04907921
0.07404,73,30.3517437,30.5681438,-0.216400146,-0.0599856973
0.07592,74,30.3517437,30.5680237,-0.216279984,-0.08179868
0.07596,75,30.3517437,30.5678635,-0.216119766,-0.103611663
0.07772,76,30.3517437,30.5677013,-0.215957642,-0.130877882
0.07775,77,30.3517437,30.567543,-0.215799332,-0.152690873
0.07898,78,30.3517437,30.5673428,-0.21559906,-0.16359736
0.08079,79,30.3517437,30.5671425,-0.215398788,-0.174503848
0.08082,80,30.3517437,30.566946,-0.215202332,-0.196316838
0.08206,81,30.3517437,30.5667038,-0.2149601,-0.207223326
0.08391,82,30.3517437,30.5664654,-0.21472168,-0.218129814
0.08393,83,30.3517437,30.5662651,-0.214521408,-0.229036286
0.08570,84,30.3517437,30.5660648,-0.214321136,-0.229036286
0.08573,85,30.3517437,30.5659065,-0.214162827,-0.218129814
0.08696,86,30.3517437,30.5657063,-0.213962555,-0.207223326
0.08883,87,30.3517437,30.5655479,-0.213804245,-0.196316838
0.08886,88,30.3517437,30.5654259,-0.213682175,-0.196316838
0.09005,89,30.3517437,30.5653477,-0.213603973,-0.174503848
0.09188,90,30.3517437,30.5652676,-0.213523865,-0.141784385
0.09189,91,30.3517437,30.5651875,-0.213443756,-0.114518143
0.09372,92,30.3517437,30.5651474,-0.2134037,-0.08179868
0.09374,93,30.3517437,30.5651875,-0.213443756,-0.0599856973
0.09498,94,30.3517437,30.5651474,-0.2134037,-0.04907921
0.09686,95,30.3517437,30.5651875,-0.213443756,-0.0272662267
0.09689,96,30.3517437,30.5651875,-0.213443756,0
0.09805,97,30.3517437,30.5652676,-0.213523865,0.0109064905
0.09992,98,30.3517437,30.5652676,-0.213523865,0.021812981
0.09996,99,30.3517437,30.5653057,-0.213562012,0.03271947
0.10169,100,30.3517437,30.5653477,-0.213603973,0.03271947
0.10170,101,30.3517437,30.5653477,-0.213603973,0.021812981
0.10296,102,30.3517437,30.5653477,-0.213603973,0.0109064905
0.10478,103,30.3517437,30.5653477,-0.213603973,0.0109064905
0.10480,104,30.3517437,30.5653477,-0.213603973,0
0.10605,105,30.3517437,30.5653477,-0.213603973,0
0.10790,106,30.3517437,30.5653057,-0.213562012,-0.0163597353
0.10792,107,30.3517437,30.5652256,-0.2134819,-0.0272662267
0.10969,108,30.3517437,30.56511,-0.213365555,-0.03817272
0.10971,109,30.3517437,30.5650673,-0.2133236,-0.07089219
0.11097,110,30.3517437,30.5649471,-0.21320343,-0.08179868
0.11278,111,30.3517437,30.564867,-0.213123322,-0.09270517
0.11283,112,30.3517437,30.5647869,-0.213043213,-0.09270517
0.11405,113,30.3517437,30.5646667,-0.21292305,-0.09270517
0.11593,114,30.3517437,30.5645866,-0.212842941,-0.103611663
0.11596,115,30.3517437,30.5645084,-0.21276474,-0.103611663
0.11770,116,30.3517437,30.5643864,-0.21264267,-0.103611663
0.11771,117,30.3517437,30.5642281,-0.21248436,-0.114518143
0.11897,118,30.3517437,30.56407,-0.21232605,-0.130877882
0.12078,119,30.3517437,30.56391,-0.212165833,-0.141784385
0.12080,120,30.3517437,30.56371,-0.211965561,-0.16359736
0.12205,121,30.3517437,30.56343,-0.211687088,-0.185410336
0.12394,122,30.3517437,30.56323,-0.211486816,-0.207223326
0.12396,123,30.3517437,30.56295,-0.211206436,-0.229036286
0.12576,124,30.3517437,30.5626717,-0.210927963,-0.256302536
0.12577,125,30.3517437,30.5624332,-0.210689545,-0.267209023
0.12700,126,30.3517437,30.5621529,-0.210409164,-0.267209023
0.12878,127,30.3517437,30.5618725,-0.210128784,-0.289022
0.12880,128,30.3517437,30.5616322,-0.209888458,-0.2781155
0.13004,129,30.3517437,30.5613937,-0.20965004,-0.267209023
0.13192,130,30.3517437,30.5611553,-0.209411621,-0.256302536
0.13194,131,30.3517437,30.560955,-0.209211349,-0.239942789
0.13370,132,30.3517437,30.5607128,-0.208969116,-0.239942789
0.13371,133,30.3517437,30.5605545,-0.2088108,-0.229036286
0.13498,134,30.3517437,30.5603943,-0.208650589,-0.218129814
0.13679,135,30.3517437,30.560194,-0.208450317,-0.196316838
0.13681,136,30.3517437,30.5600739,-0.208330154,-0.185410336
0.13805,137,30.3517437,30.5598736,-0.208129883,-0.174503848
0.13990,138,30.3517437,30.5596771,-0.207933426,-0.185410336
0.13992,139,30.3517437,30.5594769,-0.207733154,-0.185410336
0.14171,140,30.3517437,30.5592766,-0.207532883,-0.196316838
0.14172,141,30.3517437,30.5590382,-0.207294464,-0.207223326
0.14310,142,30.3517437,30.5587959,-0.207052231,-0.218129814
0.14479,143,30.3517437,30.5585575,-0.206813812,-0.229036286
0.14483,144,30.3517437,30.5583572,-0.206613541,-0.229036286
0.14605,145,30.3517437,30.558157,-0.206413269,-0.229036286
0.14795,146,30.3517437,30.5579185,-0.20617485,-0.229036286
0.14798,147,30.3517437,30.5577984,-0.206054688,-0.218129814
0.14970,148,30.3517437,30.5577183,-0.205974579,-0.196316838
0.14972,149,30.3517437,30.5575981,-0.205854416,-0.16359736
0.15097,150,30.3517437,30.55756,-0.205816269,-0.141784385
0.15278,151,30.3517437,30.557518,-0.2057743,-0.103611663
0.15280,152,30.3517437,30.557478,-0.205734253,-0.08179868
0.15404,153,30.3517437,30.557478,-0.205734253,-0.0599856973
0.15588,154,30.3517437,30.55744,-0.2056961,-0.03817272
0.15590,155,30.3517437,30.557478,-0.205734253,-0.0272662267
0.15776,156,30.3517437,30.557478,-0.205734253,-0.0163597353
0.15778,157,30.3517437,30.557518,-0.2057743,-0.0163597353
0.15898,158,30.3517437,30.557518,-0.2057743,0.0109064905
0.16082,159,30.3517437,30.55756,-0.205816269,0
0.16085,160,30.3517437,30.55756,-0.205816269,0.021812981
0.16205,161,30.3517437,30.55756,-0.205816269,0.0109064905
0.16388,162,30.3517437,30.55756,-0.205816269,0
0.16389,163,30.3517437,30.55756,-0.205816269,0.0109064905
0.16570,164,30.3517437,30.557518,-0.2057743,-0.0163597353
0.16571,165,30.3517437,30.557518,-0.2057743,-0.0163597353
0.16696,166,30.3517437,30.557518,-0.2057743,-0.0163597353
0.16879,167,30.3517437,30.557478,-0.205734253,-0.0272662267
0.16880,168,30.3517437,30.5573978,-0.205654144,-0.03817272
0.17005,169,30.3517437,30.5573177,-0.205574036,-0.04907921
0.17191,170,30.3517437,30.55724,-0.205495834,-0.0599856973
0.17194,171,30.3517437,30.55716,-0.205415726,-0.07089219
0.17371,172,30.3517437,30.5570011,-0.205257416,-0.08179868
0.17373,173,30.3517437,30.556879,-0.205135345,-0.103611663
0.17502,174,30.3517437,30.5567589,-0.205015182,-0.130877882
0.17687,175,30.3517437,30.5566,-0.204856873,-0.141784385
0.17694,176,30.3517437,30.5563622,-0.204618454,-0.152690873
0.17805,177,30.3517437,30.5561619,-0.204418182,-0.174503848
0.17988,178,30.3517437,30.5558815,-0.2041378,-0.196316838
0.17990,179,30.3517437,30.555603,-0.203859329,-0.229036286
0.18172,180,30.3517437,30.5553226,-0.203578949,-0.256302536
0.18174,181,30.3517437,30.5549641,-0.203220367,-0.289022
0.18299,182,30.3517437,30.5546417,-0.202898026,-0.310834974
0.18479,183,30.3517437,30.5542831,-0.202539444,-0.332647949
0.18480,184,30.3517437,30.5539246,-0.202180862,-0.343554467
0.18605,185,30.3517437,30.553524,-0.201780319,-0.354460955
0.18790,186,30.3517437,30.5530853,-0.201341629,-0.365367442
0.18793,187,30.3517437,30.5526848,-0.200941086,-0.392633677
0.18973,188,30.3517437,30.5522079,-0.200464249,-0.414446652
0.18976,189,30.3517437,30.5517273,-0.1999836,-0.436259627
0.19096,190,30.3517437,30.5512486,-0.199504852,-0.458072573
0.19280,191,30.3517437,30.5507679,-0.1990242,-0.46897912
0.19282,192,30.3517437,30.5502872,-0.198543549,-0.479885578
0.19407,193,30.3517437,30.54989,-0.19814682,-0.479885578
0.19588,194,30.3517437,30.54949,-0.197746277,-0.46897912
0.19590,195,30.3517437,30.5492516,-0.197507858,-0.42535314
0.19772,196,30.3517437,30.5491314,-0.1973877,-0.365367442
0.19774,197,30.3517437,30.54901,-0.197265625,-0.2999285
0.19896,198,30.3517437,30.5489311,-0.197187424,-0.218129814
0.20079,199,30.3517437,30.5489311,-0.197187424,-0.152690873
0.20082,200,30.3517437,30.54901,-0.197265625,-0.08179868
0.20204,201,30.3517437,30.5490513,-0.197307587,-0.0272662267
0.20391,202,30.3517437,30.5491714,-0.19742775,0.0109064905
0.20392,203,30.3517437,30.54941,-0.197666168,0.07634544
0.20570,204,30.3517437,30.54949,-0.197746277,0.087251924
0.20572,205,30.3517437,30.54961,-0.19786644,0.09815842
0.20698,206,30.3517437,30.54969,-0.197946548,0.09815842
0.20880,207,30.3517437,30.54977,-0.198026657,0.09815842
0.20886,208,30.3517437,30.54981,-0.198066711,0.07634544
0.21025,209,30.3517437,30.5498486,-0.198104858,0.06543894
0.21190,210,30.3517437,30.54989,-0.19814682,0.0545324534
0.21191,211,30.3517437,30.5499287,-0.198184967,0.043625962
0.21370,212,30.3517437,30.5498486,-0.198104858,0.03271947
0.21371,213,30.3517437,30.54977,-0.198026657,0
0.21497,214,30.3517437,30.54969,-0.197946548,-0.03817272
0.21678,215,30.3517437,30.5495319,-0.197788239,-0.07089219
0.21679,216,30.3517437,30.54941,-0.197666168,-0.103611663
0.21808,217,30.3517437,30.5492516,-0.197507858,-0.130877882
0.21990,218,30.3517437,30.5491314,-0.1973877,-0.130877882
0.21991,219,30.3517437,30.5489712,-0.197227478,-0.141784385
0.22170,220,30.3517437,30.5488129,-0.197069168,-0.141784385
0.22172,221,30.3517437,30.5486927,-0.196949,-0.141784385
0.22296,222,30.3517437,30.5485325,-0.196788788,-0.16359736
0.22480,223,30.3517437,30.54837,-0.196626663,-0.16359736
0.22481,224,30.3517437,30.548254,-0.196510315,-0.16359736
0.22606,225,30.3517437,30.5480537,-0.196310043,-0.152690873
0.22789,226,30.3517437,30.5478954,-0.196151733,-0.16359736
0.22790,227,30.3517437,30.5477333,-0.195989609,-0.174503848
0.22971,228,30.3517437,30.547533,-0.195789337,-0.174503848
0.22972,229,30.3517437,30.5473347,-0.195590973,-0.185410336
0.23097,230,30.3517437,30.5471725,-0.195428848,-0.185410336
