t,n,A,B,C,D
0.00101,0,819.187256,819.1873,-0.00793457,0
0.00287,1,819.187256,819.1873,-0.00793457,0
0.00293,2,819.187256,819.1873,-0.00793457,0
0.00403,3,819.187256,819.1873,-0.00793457,0
0.00588,4,819.187256,819.1873,-0.00793457,0
0.00591,5,819.187256,819.1873,-0.00793457,0
0.00710,6,819.187256,819.1873,-0.00793457,0
0.00894,7,819.187256,819.1873,-0.00793457,0
0.00896,8,819.187256,819.1873,-0.00793457,0
0.01079,9,819.187256,819.1873,-0.00793457,0
0.01082,10,819.187256,819.1873,-0.00793457,0
0.01201,11,819.187256,819.1873,-0.00793457,0
0.01386,12,819.187256,819.1873,-0.00793457,0
0.01388,13,819.187256,819.1873,-0.00793457,0
0.01526,14,819.187256,819.1873,-0.00793457,0
0.01695,15,819.187256,819.1873,-0.00793457,0
0.01697,16,819.187256,819.1873,-0.00793457,0
0.01877,17,819.187256,819.1873,-0.00793457,0
0.01881,18,819.187256,819.1873,-0.00793457,0
0.02001,19,819.187256,819.1873,-0.00793457,0
0.02186,20,819.187256,819.1873,-0.00793457,0
0.02189,21,819.187256,819.1873,-0.00793457,0
0.02323,22,819.187256,819.1873,-0.00793457,0
0.02496,23,819.187256,819.1873,-0.00793457,0
0.02501,24,819.187256,819.1873,-0.00793457,0
0.02677,25,819.187256,819.1873,-0.00793457,0
0.02680,26,819.187256,819.1873,-0.00793457,0
0.02802,27,819.187256,819.1873,-0.00793457,0
0.02985,28,819.187256,819.1873,-0.00793457,0
0.02988,29,819.187256,819.1873,-0.00793457,0
0.03113,30,819.187256,819.1873,-0.00793457,0
0.03299,31,819.187256,819.1873,-0.00793457,0
0.03303,32,819.187256,819.1873,-0.00793457,0
0.03476,33,819.187256,819.1873,-0.00793457,0
0.03479,34,819.187256,819.1873,-0.00793457,0
0.03601,35,819.187256,819.1873,-0.00793457,0
0.03786,36,819.187256,819.1873,-0.00793457,0
0.03789,37,819.187256,819.1873,-0.00793457,0
0.03910,38,819.187256,819.1873,-0.00793457,0
0.04093,39,819.187256,819.1873,-0.00793457,0
0.04097,40,819.187256,819.1873,-0.00793457,0
0.04282,41,819.187256,819.1873,-0.00793457,0
0.04288,42,819.187256,819.1873,-0.00793457,0
0.04401,43,819.187256,819.1873,-0.00793457,0
0.04589,44,819.187256,819.1873,-0.00793457,0
0.04591,45,819.187256,819.1873,-0.00793457,0
0.04711,46,819.187256,819.1873,-0.00793457,0
0.04894,47,819.187256,819.1873,-0.00793457,0
0.04896,48,819.187256,819.1873,-0.00793457,0
0.05076,49,819.187256,819.1873,-0.00793457,0
0.05079,50,819.187256,819.1873,-0.00793457,0
0.05202,51,819.187256,819.1873,-0.00793457,0
0.05386,52,819.187256,819.1873,-0.00793457,0
0.05388,53,819.187256,819.1873,-0.00793457,0
0.05512,54,819.187256,819.1873,-0.00793457,0
0.05692,55,819.187256,819.1873,-0.00793457,0
0.05697,56,819.187256,819.1873,-0.00793457,0
0.05877,57,819.187256,819.1873,-0.00793457,0
0.05881,58,819.187256,819.1873,-0.00793457,0
0.06003,59,819.187256,819.1873,-0.00793457,0
0.06197,60,819.187256,819.1873,-0.00793457,0
0.06200,61,819.187256,819.1873,-0.00793457,0
0.06311,62,819.187256,819.1873,-0.00793457,0
0.06494,63,819.187256,819.1873,-0.00793457,0
0.06497,64,819.187256,819.1873,-0.00793457,0
0.06678,65,819.187256,819.1873,-0.00793457,0
0.06680,66,819.187256,819.1873,-0.00793457,0
0.06801,67,819.187256,819.1873,-0.00793457,0
0.06988,68,819.187256,819.1873,-0.00793457,0
0.06991,69,819.187256,819.1873,-0.00793457,0
0.07110,70,819.187256,819.1873,-0.00793457,0
0.07305,71,819.187256,819.1873,-0.00793457,0
0.07311,72,819.187256,819.1873,-0.00793457,0
0.07478,73,819.187256,819.1873,-0.00793457,0
0.07481,74,819.187256,819.1873,-0.00793457,0
0.07606,75,819.187256,819.1873,-0.00793457,0
0.07788,76,819.187256,819.1873,-0.00793457,0
0.07792,77,819.187256,819.1873,-0.00793457,0
0.07914,78,819.187256,819.1873,-0.00793457,0
0.08093,79,819.187256,819.1873,-0.00793457,0
0.08097,80,819.187256,819.1873,-0.00793457,0
