t,n,A,B,C,D
0.00088,0,113.026886,113.255424,-0.228538513,-0.03817272
0.00203,1,113.026886,113.255386,-0.228500366,-0.03817272
0.00204,2,113.026886,113.255386,-0.228500366,-0.03817272
0.00385,3,113.026886,113.255386,-0.228500366,-0.0272662267
0.00571,4,113.026886,113.255348,-0.228462219,-0.0163597353
0.00576,5,113.026886,113.255348,-0.228462219,-0.0163597353
0.00692,6,113.026886,113.255348,-0.228462219,-0.0163597353
0.00877,7,113.026886,113.255348,-0.228462219,-0.0163597353
0.00879,8,113.026886,113.25531,-0.228424072,-0.0163597353
0.01001,9,113.026886,113.25531,-0.228424072,-0.0163597353
0.01004,10,113.026886,113.25531,-0.228424072,-0.0163597353
0.01183,11,113.026886,113.255272,-0.228385925,-0.0163597353
0.01368,12,113.026886,113.255272,-0.228385925,-0.0163597353
0.01369,13,113.026886,113.255272,-0.228385925,-0.0163597353
0.01494,14,113.026886,113.255272,-0.228385925,-0.0163597353
0.01677,15,113.026886,113.255272,-0.228385925,-0.0163597353
0.01680,16,113.026886,113.255234,-0.228347778,-0.0163597353
0.01803,17,113.026886,113.255272,-0.228385925,-0.0163597353
0.01804,18,113.026886,113.255234,-0.228347778,-0.0163597353
0.01985,19,113.026886,113.255272,-0.228385925,0
0.02167,20,113.026886,113.255272,-0.228385925,0
0.02170,21,113.026886,113.255272,-0.228385925,0
0.02295,22,113.026886,113.255272,-0.228385925,0
0.02475,23,113.026886,113.255272,-0.228385925,0
0.02476,24,113.026886,113.255272,-0.228385925,0
0.02601,25,113.026886,113.255272,-0.228385925,0
0.02602,26,113.026886,113.255234,-0.228347778,-0.0163597353
0.02784,27,113.026886,113.255234,-0.228347778,-0.0163597353
0.02968,28,113.026886,113.25518,-0.228294373,-0.0272662267
0.02969,29,113.026886,113.255142,-0.228256226,-0.03817272
0.03093,30,113.026886,113.255104,-0.228218079,-0.03817272
0.03281,31,113.026886,113.255066,-0.228179932,-0.04907921
0.03284,32,113.026886,113.255028,-0.228141785,-0.03817272
0.03402,33,113.026886,113.254951,-0.228065491,-0.04907921
0.03405,34,113.026886,113.2549,-0.228012085,-0.04907921
0.03583,35,113.026886,113.25486,-0.227973938,-0.0599856973
0.03768,36,113.026886,113.254784,-0.227897644,-0.0599856973
0.03769,37,113.026886,113.254745,-0.2278595,-0.0599856973
0.03895,38,113.026886,113.254669,-0.2277832,-0.07089219
0.04076,39,113.026886,113.254547,-0.227661133,-0.08179868
0.04077,40,113.026886,113.254509,-0.227622986,-0.08179868
0.04202,41,113.026886,113.254395,-0.227508545,-0.09270517
0.04205,42,113.026886,113.254265,-0.227378845,-0.103611663
0.04386,43,113.026886,113.254189,-0.227302551,-0.103611663
0.04576,44,113.026886,113.253983,-0.227096558,-0.114518143
0.04578,45,113.026886,113.253868,-0.226982117,-0.141784385
0.04695,46,113.026886,113.253708,-0.2268219,-0.152690873
0.04879,47,113.026886,113.2535,-0.2266159,-0.174503848
0.04882,48,113.026886,113.253349,-0.226463318,-0.174503848
0.05006,49,113.026886,113.253143,-0.226257324,-0.185410336
0.05011,50,113.026886,113.252945,-0.22605896,-0.196316838
0.05184,51,113.026886,113.252792,-0.225906372,-0.185410336
0.05370,52,113.026886,113.252586,-0.225700378,-0.196316838
0.05372,53,113.026886,113.252434,-0.225547791,-0.185410336
0.05494,54,113.026886,113.252266,-0.225379944,-0.185410336
0.05675,55,113.026886,113.252113,-0.225227356,-0.174503848
0.05676,56,113.026886,113.251953,-0.225067139,-0.174503848
0.05803,57,113.026886,113.251785,-0.224899292,-0.174503848
0.05805,58,113.026886,113.251595,-0.224708557,-0.174503848
0.05984,59,113.026886,113.251427,-0.22454071,-0.185410336
0.06168,60,113.026886,113.251274,-0.224388123,-0.185410336
0.06170,61,113.026886,113.251114,-0.2242279,-0.174503848
0.06295,62,113.026886,113.250908,-0.224021912,-0.174503848
0.06476,63,113.026886,113.250717,-0.223831177,-0.185410336
0.06478,64,113.026886,113.250435,-0.223548889,-0.207223326
0.06602,65,113.026886,113.25016,-0.223274231,-0.229036286
0.06603,66,113.026886,113.249878,-0.222991943,-0.267209023
0.06786,67,113.026886,113.249596,-0.222709656,-0.2781155
0.06972,68,113.026886,113.249268,-0.222381592,-0.289022
0.06975,69,113.026886,113.248993,-0.222106934,-0.2999285
0.07097,70,113.026886,113.248764,-0.221878052,-0.289022
0.07281,71,113.026886,113.24852,-0.221633911,-0.289022
0.07284,72,113.026886,113.248276,-0.221389771,-0.2781155
