t,n,A,B,C,D
0.00140,0,392.144165,392.415039,-0.270874023,-0.04907921
0.00254,1,392.144165,392.415,-0.2708435,-0.04907921
0.00438,2,392.144165,392.414948,-0.270782471,-0.04907921
0.00442,3,392.144165,392.4149,-0.270721436,-0.03817272
0.00621,4,392.144165,392.4149,-0.270721436,-0.03817272
0.00623,5,392.144165,392.4149,-0.270721436,-0.03817272
0.00744,6,392.144165,392.414825,-0.2706604,-0.03817272
0.00934,7,392.144165,392.414734,-0.270568848,-0.03817272
0.00936,8,392.144165,392.414734,-0.270568848,-0.0599856973
0.01053,9,392.144165,392.414673,-0.2705078,-0.0599856973
0.01236,10,392.144165,392.414551,-0.270385742,-0.0599856973
0.01242,11,392.144165,392.414459,-0.2702942,-0.08179868
0.01421,12,392.144165,392.4144,-0.270233154,-0.08179868
0.01423,13,392.144165,392.414246,-0.270080566,-0.09270517
0.01547,14,392.144165,392.414124,-0.2699585,-0.103611663
0.01734,15,392.144165,392.413971,-0.2698059,-0.130877882
0.01738,16,392.144165,392.413818,-0.26965332,-0.130877882
0.01854,17,392.144165,392.413635,-0.2694702,-0.152690873
0.02069,18,392.144165,392.413422,-0.2692566,-0.174503848
0.02074,19,392.144165,392.4132,-0.269042969,-0.185410336
0.02223,20,392.144165,392.412933,-0.2687683,-0.207223326
0.02226,21,392.144165,392.41272,-0.2685547,-0.229036286
0.02345,22,392.144165,392.412445,-0.268280029,-0.239942789
0.02531,23,392.144165,392.4122,-0.2680359,-0.256302536
0.02533,24,392.144165,392.411957,-0.267791748,-0.256302536
0.02653,25,392.144165,392.4117,-0.2675476,-0.267209023
0.02836,26,392.144165,392.411469,-0.267303467,-0.256302536
0.02838,27,392.144165,392.411255,-0.267089844,-0.239942789
0.03025,28,392.144165,392.411041,-0.266876221,-0.239942789
0.03028,29,392.144165,392.410828,-0.2666626,-0.229036286
0.03147,30,392.144165,392.4106,-0.266448975,-0.218129814
0.03331,31,392.144165,392.4104,-0.266235352,-0.218129814
0.03335,32,392.144165,392.410156,-0.2659912,-0.218129814
0.03456,33,392.144165,392.4099,-0.26574707,-0.229036286
0.03636,34,392.144165,392.409576,-0.265411377,-0.256302536
0.03640,35,392.144165,392.409241,-0.265075684,-0.2781155
0.03823,36,392.144165,392.408875,-0.264709473,-0.2999285
0.03828,37,392.144165,392.408478,-0.264312744,-0.3217415
0.03944,38,392.144165,392.4082,-0.2640381,-0.354460955
0.04129,39,392.144165,392.4079,-0.2637329,-0.343554467
0.04131,40,392.144165,392.407532,-0.2633667,-0.354460955
0.04254,41,392.144165,392.4072,-0.263031,-0.343554467
0.04436,42,392.144165,392.406921,-0.262756348,-0.3217415
0.04438,43,392.144165,392.406616,-0.262451172,-0.332647949
0.04619,44,392.144165,392.406342,-0.2621765,-0.3217415
0.04621,45,392.144165,392.406128,-0.2619629,-0.2999285
0.04746,46,392.144165,392.405853,-0.261688232,-0.289022
0.04931,47,392.144165,392.405518,-0.261352539,-0.2781155
0.04935,48,392.144165,392.4053,-0.261138916,-0.2781155
0.05053,49,392.144165,392.404968,-0.260803223,-0.289022
0.05236,50,392.144165,392.4047,-0.260528564,-0.289022
0.05239,51,392.144165,392.4044,-0.2602234,-0.289022
0.05426,52,392.144165,392.4041,-0.25994873,-0.289022
0.05435,53,392.144165,392.4038,-0.259643555,-0.2999285
0.05547,54,392.144165,392.403534,-0.2593689,-0.2999285
0.05733,55,392.144165,392.40332,-0.259155273,-0.2999285
0.05737,56,392.144165,392.403168,-0.2590027,-0.2781155
0.05856,57,392.144165,392.403,-0.2588501,-0.229036286
0.06037,58,392.144165,392.4029,-0.258728027,-0.196316838
0.06040,59,392.144165,392.4028,-0.258636475,-0.152690873
0.06221,60,392.144165,392.4027,-0.258544922,-0.130877882
0.06225,61,392.144165,392.402649,-0.2584839,-0.114518143
0.06345,62,392.144165,392.402557,-0.258392334,-0.103611663
0.06531,63,392.144165,392.402435,-0.258270264,-0.09270517
0.06533,64,392.144165,392.402374,-0.258209229,-0.09270517
0.06653,65,392.144165,392.402252,-0.258087158,-0.09270517
0.06835,66,392.144165,392.402161,-0.2579956,-0.103611663
0.06837,67,392.144165,392.402069,-0.257904053,-0.103611663
0.07018,68,392.144165,392.401947,-0.257781982,-0.114518143
0.07019,69,392.144165,392.4018,-0.2576294,-0.130877882
0.07146,70,392.144165,392.4016,-0.2574463,-0.130877882
0.07329,71,392.144165,392.4014,-0.257232666,-0.152690873
0.07332,72,392.144165,392.401184,-0.257019043,-0.174503848
0.07453,73,392.144165,392.40094,-0.2567749,-0.196316838
0.07637,74,392.144165,392.4007,-0.256530762,-0.218129814
0.07643,75,392.144165,392.400482,-0.256317139,-0.229036286
0.07821,76,392.144165,392.40033,-0.256164551,-0.229036286
0.07824,77,392.144165,392.400116,-0.255950928,-0.218129814
0.07944,78,392.144165,392.399963,-0.25579834,-0.207223326
0.08130,79,392.144165,392.399841,-0.25567627,-0.196316838
0.08133,80,392.144165,392.39978,-0.255615234,-0.174503848
0.08254,81,392.144165,392.399719,-0.2555542,-0.141784385
0.08435,82,392.144165,392.3997,-0.255523682,-0.103611663
0.08436,83,392.144165,392.399719,-0.2555542,-0.0599856973
0.08620,84,392.144165,392.39978,-0.255615234,-0.0272662267
0.08622,85,392.144165,392.3998,-0.255645752,0
0.08753,86,392.144165,392.399841,-0.25567627,0.021812981
0.08948,87,392.144165,392.3999,-0.2557373,0.03271947
0.08951,88,392.144165,392.399963,-0.25579834,0.03271947
0.09055,89,392.144165,392.4,-0.255828857,0.043625962
0.09238,90,392.144165,392.4,-0.255828857,0.021812981
0.09240,91,392.144165,392.4,-0.255828857,0.021812981
0.09424,92,392.144165,392.4,-0.255828857,0
0.09428,93,392.144165,392.4,-0.255828857,0
0.09545,94,392.144165,392.399963,-0.25579834,0
0.09728,95,392.144165,392.399963,-0.25579834,-0.0163597353
0.09731,96,392.144165,392.3999,-0.2557373,-0.0272662267
0.09852,97,392.144165,392.399841,-0.25567627,-0.03817272
0.10038,98,392.144165,392.39978,-0.255615234,-0.04907921
0.10042,99,392.144165,392.399719,-0.2555542,-0.0599856973
0.10222,100,392.144165,392.3997,-0.255523682,-0.0599856973
0.10224,101,392.144165,392.399658,-0.255493164,-0.04907921
0.10345,102,392.144165,392.399658,-0.255493164,-0.04907921
0.10530,103,392.144165,392.399628,-0.255462646,-0.03817272
0.10533,104,392.144165,392.399628,-0.255462646,-0.03817272
0.10656,105,392.144165,392.399658,-0.255493164,-0.0272662267
0.10850,106,392.144165,392.399658,-0.255493164,-0.0163597353
0.10852,107,392.144165,392.399658,-0.255493164,0
0.11022,108,392.144165,392.3997,-0.255523682,0.0109064905
0.11024,109,392.144165,392.3997,-0.255523682,0.0109064905
0.11145,110,392.144165,392.3997,-0.255523682,0.0109064905
0.11329,111,392.144165,392.3997,-0.255523682,0
0.11331,112,392.144165,392.3997,-0.255523682,0
0.11459,113,392.144165,392.3997,-0.255523682,0
0.11634,114,392.144165,392.399658,-0.255493164,0
0.11636,115,392.144165,392.399658,-0.255493164,-0.0163597353
0.11818,116,392.144165,392.399567,-0.2554016,-0.0163597353
0.11820,117,392.144165,392.399567,-0.2554016,-0.03817272
0.11945,118,392.144165,392.399536,-0.2553711,-0.03817272
