t,n,A,B,C,D
0.00044,0,199.091553,199.3278,-0.236251831,-0.2781155
0.00231,1,199.091553,199.327576,-0.236022949,-0.2781155
0.00237,2,199.091553,199.327286,-0.235733032,-0.267209023
0.00352,3,199.091553,199.327042,-0.235488892,-0.256302536
0.00536,4,199.091553,199.326889,-0.2353363,-0.256302536
0.00541,5,199.091553,199.326736,-0.235183716,-0.229036286
0.00659,6,199.091553,199.326569,-0.235015869,-0.207223326
0.00661,7,199.091553,199.326416,-0.234863281,-0.196316838
0.00843,8,199.091553,199.3262,-0.234649658,-0.174503848
0.01029,9,199.091553,199.326,-0.2344513,-0.185410336
0.01032,10,199.091553,199.325821,-0.234268188,-0.185410336
0.01149,11,199.091553,199.3256,-0.234054565,-0.196316838
0.01334,12,199.091553,199.325409,-0.2338562,-0.196316838
0.01335,13,199.091553,199.325134,-0.233581543,-0.207223326
0.01458,14,199.091553,199.32489,-0.2333374,-0.218129814
0.01460,15,199.091553,199.324661,-0.233108521,-0.239942789
0.01642,16,199.091553,199.324417,-0.23286438,-0.256302536
0.01838,17,199.091553,199.324173,-0.232620239,-0.256302536
0.01841,18,199.091553,199.323975,-0.232421875,-0.256302536
0.01952,19,199.091553,199.323761,-0.232208252,-0.207223326
0.02136,20,199.091553,199.323654,-0.23210144,-0.207223326
0.02139,21,199.091553,199.323532,-0.23197937,-0.185410336
0.02260,22,199.091553,199.32341,-0.2318573,-0.16359736
0.02262,23,199.091553,199.323334,-0.231781,-0.141784385
0.02447,24,199.091553,199.323257,-0.231704712,-0.130877882
0.02626,25,199.091553,199.32309,-0.231536865,-0.114518143
0.02628,26,199.091553,199.322983,-0.231430054,-0.114518143
0.02754,27,199.091553,199.322845,-0.231292725,-0.114518143
0.02934,28,199.091553,199.322739,-0.231185913,-0.130877882
0.02935,29,199.091553,199.322617,-0.231063843,-0.130877882
0.03060,30,199.091553,199.322464,-0.230911255,-0.130877882
0.03062,31,199.091553,199.32225,-0.230697632,-0.141784385
0.03241,32,199.091553,199.322,-0.230453491,-0.16359736
