t,n,A,B,C,D
0.00116,0,800.0002,800.0002,0,0
0.00229,1,800.0002,800.0002,0,0
0.00412,2,800.0002,800.0002,0,0
0.00414,3,800.0002,800.0002,0,0
0.00592,4,800.0002,800.0002,0,0
0.00593,5,800.0002,800.0002,0,0
0.00719,6,800.0002,800.0002,0,0
0.00903,7,800.0002,800.0002,0,0
0.00907,8,800.0002,800.0002,0,0
0.01033,9,800.0002,800.0002,0,0
0.01211,10,800.0002,800.0002,0,0
0.01213,11,800.0002,800.0002,0,0
0.01395,12,800.0002,800.0002,0,0
0.01396,13,800.0002,800.0002,0,0
0.01519,14,800.0002,800.0002,0,0
0.01701,15,800.0002,800.0002,0,0
0.01703,16,800.0002,800.0002,0,0
0.01830,17,800.0002,800.0002,0,0
0.02009,18,800.0002,800.0002,0,0
0.02010,19,800.0002,800.0002,0,0
0.02194,20,800.0002,800.0002,0,0
0.02196,21,800.0002,800.0002,0,0
0.02334,22,800.0002,800.0002,0,0
0.02503,23,800.0002,800.0002,0,0
0.02505,24,800.0002,800.0002,0,0
0.02629,25,800.0002,800.0002,0,0
0.02811,26,800.0002,800.0002,0,0
0.02813,27,800.0002,800.0002,0,0
0.02994,28,800.0002,800.0002,0,0
0.02996,29,800.0002,800.0002,0,0
0.03120,30,800.0002,800.0002,0,0
0.03303,31,800.0002,800.0002,0,0
0.03305,32,800.0002,800.0002,0,0
0.03430,33,800.0002,800.0002,0,0
0.03613,34,800.0002,800.0002,0,0
0.03615,35,800.0002,800.0002,0,0
0.03794,36,800.0002,800.0002,0,0
0.03795,37,800.0002,800.0002,0,0
0.03920,38,800.0002,800.0002,0,0
0.04104,39,800.0002,800.0002,0,0
0.04106,40,800.0002,800.0002,0,0
0.04230,41,800.0002,800.0002,0,0
0.04410,42,800.0002,800.0002,0,0
0.04412,43,800.0002,800.0002,0,0
0.04594,44,800.0002,800.0002,0,0
0.04596,45,800.0002,800.0002,0,0
0.04722,46,800.0002,800.0002,0,0
0.04903,47,800.0002,800.0002,0,0
0.04905,48,800.0002,800.0002,0,0
0.05028,49,800.0002,800.0002,0,0
0.05211,50,800.0002,800.0002,0,0
0.05212,51,800.0002,800.0002,0,0
0.05397,52,800.0002,800.0002,0,0
0.05401,53,800.0002,800.0002,0,0
0.05520,54,800.0002,800.0002,0,0
0.05702,55,800.0002,800.0002,0,0
0.05704,56,800.0002,800.0002,0,0
0.05829,57,800.0002,800.0002,0,0
0.06013,58,800.0002,800.0002,0,0
0.06016,59,800.0002,800.0002,0,0
0.06195,60,800.0002,800.0002,0,0
0.06197,61,800.0002,800.0002,0,0
0.06341,62,800.0002,800.0002,0,0
0.06505,63,800.0002,800.0002,0,0
0.06507,64,800.0002,800.0002,0,0
0.06630,65,800.0002,800.0002,0,0
0.06810,66,800.0002,800.0002,0,0
0.06811,67,800.0002,800.0002,0,0
0.06994,68,800.0002,800.0002,0,0
0.06995,69,800.0002,800.0002,0,0
0.07120,70,800.0002,800.0002,0,0
0.07304,71,800.0002,800.0002,0,0
0.07309,72,800.0002,800.0002,0,0
0.07429,73,800.0002,800.0002,0,0
0.07609,74,800.0002,800.0002,0,0
0.07610,75,800.0002,800.0002,0,0
