t,n,A,B,C,D
0.00060,0,62.08967,62.3109436,-0.22127533,0
0.00167,1,62.08967,62.3109436,-0.22127533,0
0.00353,2,62.08967,62.3109436,-0.22127533,0
0.00358,3,62.08967,62.3109436,-0.22127533,-0.0163597353
0.00472,4,62.08967,62.3109055,-0.221237183,-0.0163597353
0.00476,5,62.08967,62.3109055,-0.221237183,-0.0272662267
0.00658,6,62.08967,62.3108673,-0.221199036,-0.0272662267
0.00841,7,62.08967,62.31082,-0.221153259,-0.03817272
0.00843,8,62.08967,62.3107452,-0.221076965,-0.03817272
0.00966,9,62.08967,62.3106232,-0.2209549,-0.0599856973
0.01147,10,62.08967,62.3105049,-0.220836639,-0.08179868
0.01154,11,62.08967,62.3103447,-0.220676422,-0.103611663
0.01272,12,62.08967,62.3101845,-0.2205162,-0.141784385
0.01273,13,62.08967,62.3099823,-0.220314026,-0.152690873
0.01457,14,62.08967,62.3097839,-0.220115662,-0.174503848
0.01648,15,62.08967,62.3095436,-0.219875336,-0.196316838
0.01652,16,62.08967,62.30931,-0.219642639,-0.207223326
0.01765,17,62.08967,62.3090668,-0.2193985,-0.229036286
0.01952,18,62.08967,62.30879,-0.219120026,-0.239942789
0.01954,19,62.08967,62.30847,-0.2188034,-0.2781155
0.02072,20,62.08967,62.30811,-0.21844101,-0.289022
0.02074,21,62.08967,62.307827,-0.218158722,-0.310834974
0.02261,22,62.08967,62.30751,-0.2178421,-0.3217415
0.02442,23,62.08967,62.30723,-0.217563629,-0.310834974
0.02446,24,62.08967,62.3069878,-0.217319489,-0.310834974
0.02564,25,62.08967,62.3067474,-0.217079163,-0.2999285
0.02751,26,62.08967,62.3065872,-0.216918945,-0.2781155
0.02756,27,62.08967,62.30647,-0.21680069,-0.229036286
0.02872,28,62.08967,62.3063927,-0.2167244,-0.185410336
0.02875,29,62.08967,62.30631,-0.216640472,-0.141784385
0.03058,30,62.08967,62.3062325,-0.216564178,-0.103611663
0.03240,31,62.08967,62.3062325,-0.216564178,-0.08179868
0.03242,32,62.08967,62.3061867,-0.2165184,-0.0599856973
0.03368,33,62.08967,62.30615,-0.216480255,-0.04907921
0.03552,34,62.08967,62.3061867,-0.2165184,-0.04907921
0.03557,35,62.08967,62.30615,-0.216480255,-0.0272662267
0.03673,36,62.08967,62.30615,-0.216480255,-0.0272662267
0.03675,37,62.08967,62.30611,-0.216442108,-0.0163597353
