t,n,A,B,C,D
0.00279,0,825.3886,825.38855,0.00793457,0
0.00281,1,825.3886,825.38855,0.00793457,0
0.00467,2,825.3886,825.38855,0.00793457,0
0.00469,3,825.3886,825.38855,0.00793457,0
0.00588,4,825.3886,825.38855,0.00793457,0
0.00775,5,825.3886,825.38855,0.00793457,0
0.00778,6,825.3886,825.38855,0.00793457,0
0.00897,7,825.3886,825.38855,0.00793457,0
0.01080,8,825.3886,825.38855,0.00793457,0
0.01082,9,825.3886,825.38855,0.00793457,0
0.01264,10,825.3886,825.38855,0.00793457,0
0.01267,11,825.3886,825.38855,0.00793457,0
0.01389,12,825.3886,825.38855,0.00793457,0
0.01573,13,825.3886,825.38855,0.00793457,0
0.01576,14,825.3886,825.38855,0.00793457,0
0.01696,15,825.3886,825.38855,0.00793457,0
0.01882,16,825.3886,825.38855,0.00793457,0
0.01888,17,825.3886,825.38855,0.00793457,0
0.02065,18,825.3886,825.38855,0.00793457,0
0.02068,19,825.3886,825.38855,0.00793457,0
0.02189,20,825.3886,825.38855,0.00793457,0
0.02373,21,825.3886,825.38855,0.00793457,0
0.02376,22,825.3886,825.38855,0.00793457,0
0.02498,23,825.3886,825.38855,0.00793457,0
0.02679,24,825.3886,825.38855,0.00793457,0
0.02682,25,825.3886,825.38855,0.00793457,0
0.02864,26,825.3886,825.38855,0.00793457,0
0.02866,27,825.3886,825.38855,0.00793457,0
0.02988,28,825.3886,825.38855,0.00793457,0
0.03171,29,825.3886,825.38855,0.00793457,0
0.03173,30,825.3886,825.38855,0.00793457,0
0.03297,31,825.3886,825.38855,0.00793457,0
0.03498,32,825.3886,825.38855,0.00793457,0
0.03508,33,825.3886,825.38855,0.00793457,0
0.03669,34,825.3886,825.38855,0.00793457,0
0.03674,35,825.3886,825.38855,0.00793457,0
0.03789,36,825.3886,825.38855,0.00793457,0
0.03975,37,825.3886,825.38855,0.00793457,0
0.03979,38,825.3886,825.38855,0.00793457,0
0.04097,39,825.3886,825.38855,0.00793457,0
0.04281,40,825.3886,825.38855,0.00793457,0
0.04285,41,825.3886,825.38855,0.00793457,0
0.04463,42,825.3886,825.38855,0.00793457,0
0.04465,43,825.3886,825.38855,0.00793457,0
0.04589,44,825.3886,825.38855,0.00793457,0
0.04776,45,825.3886,825.38855,0.00793457,0
0.04778,46,825.3886,825.38855,0.00793457,0
0.04897,47,825.3886,825.38855,0.00793457,0
0.05080,48,825.3886,825.38855,0.00793457,0
0.05084,49,825.3886,825.38855,0.00793457,0
0.05264,50,825.3886,825.38855,0.00793457,0
0.05268,51,825.3886,825.38855,0.00793457,0
0.05398,52,825.3886,825.38855,0.00793457,0
0.05573,53,825.3886,825.38855,0.00793457,0
0.05577,54,825.3886,825.38855,0.00793457,0
0.05698,55,825.3886,825.38855,0.00793457,0
0.05879,56,825.3886,825.38855,0.00793457,0
0.05881,57,825.3886,825.38855,0.00793457,0
0.06065,58,825.3886,825.38855,0.00793457,0
0.06067,59,825.3886,825.38855,0.00793457,0
0.06192,60,825.3886,825.38855,0.00793457,0
0.06374,61,825.3886,825.38855,0.00793457,0
0.06375,62,825.3886,825.38855,0.00793457,0
0.06496,63,825.3886,825.38855,0.00793457,0
0.06680,64,825.3886,825.38855,0.00793457,0
0.06684,65,825.3886,825.38855,0.00793457,0
0.06865,66,825.3886,825.38855,0.00793457,0
0.06868,67,825.3886,825.38855,0.00793457,0
0.06990,68,825.3886,825.38855,0.00793457,0
0.07178,69,825.3886,825.38855,0.00793457,0
0.07180,70,825.3886,825.38855,0.00793457,0
0.07296,71,825.3886,825.38855,0.00793457,0
0.07481,72,825.3886,825.38855,0.00793457,0
0.07484,73,825.3886,825.38855,0.00793457,0
0.07666,74,825.3886,825.38855,0.00793457,0
0.07669,75,825.3886,825.38855,0.00793457,0
0.07793,76,825.3886,825.38855,0.00793457,0
0.07975,77,825.3886,825.38855,0.00793457,0
0.07977,78,825.3886,825.38855,0.00793457,0
0.08099,79,825.3886,825.38855,0.00793457,0
0.08280,80,825.3886,825.38855,0.00793457,0
