t,n,A,B,C,D
0.00083,0,68.45818,68.68305,-0.224868774,-0.08179868
0.00265,1,68.45818,68.68293,-0.2247467,-0.103611663
0.00272,2,68.45818,68.6828156,-0.224632263,-0.114518143
0.00393,3,68.45818,68.68265,-0.224464417,-0.141784385
0.00575,4,68.45818,68.6824951,-0.224311829,-0.152690873
0.00578,5,68.45818,68.6823,-0.224113464,-0.16359736
0.00697,6,68.45818,68.68205,-0.223869324,-0.196316838
0.00699,7,68.45818,68.68181,-0.223625183,-0.218129814
0.00879,8,68.45818,68.68154,-0.223358154,-0.239942789
0.01067,9,68.45818,68.68126,-0.223075867,-0.267209023
0.01070,10,68.45818,68.68093,-0.2227478,-0.289022
0.01189,11,68.45818,68.68066,-0.222473145,-0.2999285
0.01375,12,68.45818,68.6803,-0.222114563,-0.310834974
0.01378,13,68.45818,68.68005,-0.221870422,-0.310834974
0.01498,14,68.45818,68.67974,-0.221557617,-0.2999285
0.01499,15,68.45818,68.67946,-0.22127533,-0.2999285
0.01681,16,68.45818,68.6792145,-0.221031189,-0.2781155
0.01864,17,68.45818,68.67906,-0.2208786,-0.256302536
0.01867,18,68.45818,68.67894,-0.220756531,-0.218129814
0.01990,19,68.45818,68.67878,-0.220596313,-0.185410336
0.02174,20,68.45818,68.6786957,-0.22051239,-0.152690873
0.02177,21,68.45818,68.6785355,-0.220352173,-0.141784385
0.02298,22,68.45818,68.67846,-0.220275879,-0.130877882
0.02300,23,68.45818,68.67834,-0.220153809,-0.114518143
0.02481,24,68.45818,68.67826,-0.220077515,-0.114518143
0.02666,25,68.45818,68.6781845,-0.220001221,-0.103611663
0.02669,26,68.45818,68.67806,-0.21987915,-0.103611663
0.02790,27,68.45818,68.6779,-0.219718933,-0.114518143
0.02974,28,68.45818,68.67778,-0.219596863,-0.130877882
0.02976,29,68.45818,68.67762,-0.219436646,-0.141784385
0.03099,30,68.45818,68.67742,-0.219238281,-0.16359736
0.03101,31,68.45818,68.67722,-0.219039917,-0.185410336
0.03286,32,68.45818,68.67694,-0.218757629,-0.207223326
0.03466,33,68.45818,68.67674,-0.218559265,-0.229036286
0.03469,34,68.45818,68.676506,-0.218322754,-0.239942789
0.03588,35,68.45818,68.6763,-0.21811676,-0.239942789
0.03777,36,68.45818,68.6761,-0.2179184,-0.218129814
0.03780,37,68.45818,68.6759,-0.217720032,-0.218129814
0.03897,38,68.45818,68.67579,-0.217605591,-0.196316838
0.03900,39,68.45818,68.67567,-0.217483521,-0.16359736
0.04086,40,68.45818,68.67558,-0.2173996,-0.141784385
0.04266,41,68.45818,68.6755447,-0.21736145,-0.103611663
0.04268,42,68.45818,68.67546,-0.217277527,-0.08179868
0.04387,43,68.45818,68.67542,-0.21723938,-0.0599856973
0.04575,44,68.45818,68.6753845,-0.217201233,-0.0599856973
0.04579,45,68.45818,68.6753845,-0.217201233,-0.04907921
0.04698,46,68.45818,68.67535,-0.217163086,-0.03817272
0.04699,47,68.45818,68.6753,-0.21711731,-0.03817272
